0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2,5,10,3,7,0,1,4,8,9,11,13,14,15,16,18,19,17,6,12
2,5,10,6,7,0,1,3,4,8,9,11,13,14,15,16,18,12,17,19
2,5,10,8,1,0,6,7,9,12,17,19,4,14,16,18,15,11,13,3
2,5,11,3,6,10,12,15,17,18,8,9,19,1,4,16,0,13,14,7
2,5,14,3,6,8,9,10,13,15,17,18,19,12,7,1,4,0,11,16
2,5,14,8,1,0,6,7,9,10,12,17,19,4,16,18,15,11,13,3
2,5,18,3,6,8,9,10,12,19,1,4,14,17,0,7,15,11,16,13
2,5,18,6,7,1,8,9,12,13,15,17,0,10,19,14,3,4,11,16
2,5,18,8,1,0,6,7,9,10,12,17,19,4,14,16,15,11,13,3
2,7,9,3,4,0,5,8,10,11,14,16,18,12,19,1,17,6,13,15
2,7,9,8,0,1,4,5,10,14,16,17,18,12,19,6,11,3,13,15
2,7,11,3,4,0,5,8,9,10,14,16,18,12,19,1,17,6,15,13
2,7,14,3,4,0,5,8,9,10,11,16,18,12,19,1,17,6,15,13
2,7,14,8,1,0,9,10,17,19,4,5,16,18,3,6,15,11,13,12
2,7,16,3,6,1,5,8,9,12,13,15,17,18,10,19,0,4,11,14
2,7,16,8,1,0,10,12,4,5,9,14,17,18,11,3,13,15,6,19
2,7,18,3,4,0,5,8,9,10,11,14,16,12,19,1,17,6,15,13
2,7,18,8,1,0,6,10,12,19,4,5,9,14,16,17,15,11,13,3
2,9,10,3,4,0,5,7,8,11,14,16,18,12,19,1,17,13,15,6
2,9,10,6,0,1,5,15,17,18,19,7,8,12,11,14,4,13,3,16
2,9,10,8,0,1,4,5,7,14,16,17,18,12,19,6,11,3,13,15
2,9,14,3,4,0,5,7,8,10,11,16,18,12,19,1,17,13,15,6
2,9,14,8,1,0,7,10,17,19,4,5,16,18,3,11,13,15,6,12
2,10,11,3,4,0,5,7,8,9,14,16,18,12,19,1,17,13,15,6
2,10,14,3,4,0,5,7,8,9,11,16,18,12,19,1,17,13,15,6
2,10,14,8,1,0,7,9,17,19,4,5,16,18,3,11,13,15,6,12
2,10,16,3,7,0,1,4,5,8,9,11,13,14,15,18,19,17,12,6
2,10,16,8,1,0,7,12,4,5,9,14,17,18,11,3,13,15,6,19
2,10,18,3,4,0,5,7,8,9,11,14,16,12,19,1,17,13,15,6
2,10,18,6,4,0,5,7,8,9,11,14,16,12,13,17,19,1,15,3
2,10,18,8,1,0,6,7,12,19,4,5,9,14,16,17,15,11,13,3
2,11,14,0,4,5,7,8,9,10,16,18,3,12,1,13,15,17,6,19
2,11,14,3,4,0,5,7,8,9,10,16,18,12,19,1,17,13,15,6
2,11,16,0,6,5,10,12,15,17,18,8,13,1,9,19,3,4,7,14
2,11,16,3,6,5,10,12,15,17,18,8,13,9,19,0,4,7,14,1
2,11,18,0,4,5,7,8,9,10,14,16,3,12,1,13,15,17,6,19
2,11,18,3,4,0,5,7,8,9,10,14,16,12,19,1,17,13,15,6
2,14,8,3,4,0,5,7,9,10,11,16,18,12,19,1,17,13,15,6
2,14,16,0,6,5,8,9,10,13,15,17,18,19,12,1,3,4,7,11
2,14,16,3,6,5,8,9,10,13,15,17,18,19,12,0,4,7,11,1
2,14,16,8,1,0,7,9,10,17,19,12,4,5,18,11,3,13,15,6
2,14,18,0,4,5,7,8,9,10,11,16,3,12,1,13,15,17,6,19
2,14,18,3,4,0,5,7,8,9,10,11,16,12,19,1,17,13,15,6
2,14,18,8,1,0,7,9,10,17,19,6,12,4,5,16,15,11,3,13
2,16,8,3,6,10,12,13,5,9,18,19,1,4,11,7,14,17,15,0
2,18,8,3,4,0,5,7,9,10,11,14,16,12,19,1,17,13,15,6
4,5,7,8,6,9,10,12,13,17,18,19,1,2,15,3,14,0,11,16
4,5,7,12,6,8,9,10,13,17,18,19,1,2,15,3,14,0,11,16
4,5,9,8,6,10,12,13,17,18,19,1,3,11,16,0,14,15,7,2
4,5,10,8,7,0,1,2,3,9,11,13,14,15,16,18,17,19,12,6
4,5,11,0,6,8,9,10,12,13,17,18,19,2,15,1,3,7,14,16
4,5,11,12,6,8,9,10,13,17,18,19,2,15,3,7,14,16,1,0
4,5,14,0,6,8,9,10,12,13,17,18,19,2,15,1,7,16,3,11
4,5,14,8,6,9,10,12,13,17,18,19,2,15,1,3,7,0,11,16
4,5,17,8,6,9,10,12,13,18,19,1,3,7,14,15,0,2,11,16
4,5,18,0,6,8,9,10,12,13,17,19,1,2,15,7,14,16,3,11
4,5,18,8,6,9,10,12,13,17,19,0,2,3,7,14,15,1,11,16
4,5,18,12,6,8,9,10,13,17,19,1,3,14,0,2,7,15,11,16
4,7,9,8,3,5,10,11,12,14,16,18,19,0,2,1,13,15,6,17
4,7,11,0,3,5,8,9,10,12,14,16,18,19,2,17,1,6,15,13
4,7,11,12,3,5,8,9,10,14,16,18,19,0,2,17,1,6,15,13
4,7,13,8,12,6,16,18,5,9,10,17,19,1,2,15,0,3,11,14
4,7,14,0,3,5,8,9,10,11,12,16,18,19,2,1,17,6,15,13
4,7,14,8,3,5,9,10,11,12,16,18,19,0,2,15,17,1,6,13
4,7,14,13,6,5,8,9,10,12,17,18,19,1,2,15,0,11,3,16
4,7,16,0,10,1,2,3,5,8,9,11,13,14,15,18,12,17,19,6
4,7,16,8,11,2,3,5,10,12,14,17,18,0,9,1,6,19,13,15
4,7,16,12,6,5,8,9,10,13,17,18,19,1,2,15,0,3,11,14
4,7,16,13,6,5,8,9,10,12,17,18,19,1,2,15,0,3,11,14
4,7,17,8,3,5,9,10,11,12,14,16,18,19,0,2,15,1,6,13
4,7,17,13,6,5,8,9,10,12,18,19,1,2,15,14,0,11,3,16
4,7,18,0,3,5,8,9,10,11,12,14,16,19,2,1,17,6,15,13
4,7,18,8,3,5,9,10,11,12,14,16,19,0,2,6,15,17,1,13
4,7,18,12,3,5,8,9,10,11,14,16,19,0,2,17,1,6,15,13
4,7,18,13,6,5,8,9,10,12,17,19,1,2,15,14,0,11,3,16
4,9,10,8,3,5,7,11,12,14,16,18,19,0,2,1,13,15,17,6
4,9,14,0,3,5,7,8,10,11,12,16,18,19,2,1,13,15,17,6
4,9,14,8,3,5,7,10,11,12,16,18,19,0,2,1,13,15,17,6
4,9,17,8,3,5,7,10,11,12,14,16,18,19,0,2,1,13,15,6
4,10,11,0,3,5,7,8,9,12,14,16,18,19,2,1,13,15,17,6
4,10,13,8,12,1,3,5,6,11,16,18,7,0,9,17,19,2,14,15
4,10,14,0,3,5,7,8,9,11,12,16,18,19,2,1,13,15,17,6
4,10,14,8,3,5,7,9,11,12,16,18,19,0,2,1,13,15,17,6
4,10,14,13,7,0,1,2,3,5,8,9,11,15,16,18,17,19,12,6
4,10,16,0,9,2,3,7,8,14,5,11,18,12,19,1,13,15,17,6
4,10,16,8,12,1,3,5,6,11,18,0,7,9,17,19,2,14,13,15
4,10,16,13,7,0,1,2,3,5,8,9,11,14,15,18,17,19,12,6
4,10,18,0,3,5,7,8,9,11,12,14,16,19,2,1,13,15,17,6
4,10,18,8,3,5,7,9,11,12,14,16,19,0,2,1,13,15,17,6
4,10,18,13,7,0,1,2,3,5,8,9,11,14,15,16,17,19,12,6
4,11,14,0,3,5,7,8,9,10,12,16,18,19,2,1,13,15,17,6
4,11,16,0,6,5,8,9,10,12,13,17,18,19,2,15,1,3,7,14
4,11,16,12,6,5,8,9,10,13,17,18,19,2,15,0,3,7,14,1
4,11,18,0,3,5,7,8,9,10,12,14,16,19,2,1,13,15,17,6
4,11,18,12,3,5,7,8,9,10,14,16,19,0,2,1,13,15,17,6
4,14,16,0,6,5,8,9,10,12,13,17,18,19,2,15,1,3,7,11
4,14,16,8,6,5,9,10,12,13,17,18,19,2,15,0,3,7,11,1
4,14,16,13,6,5,8,9,10,12,17,18,19,2,15,0,3,7,11,1
4,14,17,8,3,5,7,9,10,11,12,16,18,19,0,2,1,13,15,6
4,14,17,13,6,5,8,9,10,12,18,19,2,15,7,0,11,1,3,16
4,14,18,0,3,5,7,8,9,10,11,12,16,19,2,1,13,15,17,6
4,14,18,8,3,5,7,9,10,11,12,16,19,0,2,1,13,15,17,6
4,14,18,13,6,5,8,9,10,12,17,19,2,15,7,0,11,1,3,16
5,7,9,3,1,0,2,6,8,10,12,17,19,11,14,16,18,15,4,13
5,7,9,8,1,0,2,6,10,12,17,19,4,14,16,18,15,11,3,13
5,7,11,0,1,2,6,8,9,10,12,17,19,3,16,18,14,13,15,4
5,7,11,3,1,0,2,6,8,9,10,12,17,19,14,16,18,15,4,13
5,7,11,12,2,1,3,6,8,16,18,0,9,10,17,19,13,15,4,14
5,7,12,3,6,1,2,8,9,13,15,17,18,10,19,0,11,16,14,4
5,7,14,0,1,2,6,8,9,10,12,17,19,3,11,16,18,13,15,4
5,7,14,3,1,0,2,6,8,9,10,12,17,19,11,16,18,15,4,13
5,7,14,8,1,0,2,6,9,10,12,17,19,4,16,18,15,11,3,13
5,7,17,8,3,9,11,14,19,0,2,4,10,15,1,6,12,16,18,13
5,7,18,0,1,2,6,8,9,10,12,17,19,3,11,16,14,13,15,4
5,7,18,3,1,0,2,6,8,9,10,12,17,19,11,14,16,15,4,13
5,7,18,8,1,0,2,6,9,10,12,17,19,4,14,16,15,11,3,13
5,7,18,12,2,1,3,6,8,11,16,0,9,10,17,19,13,15,4,14
5,9,10,3,1,0,2,6,7,8,12,17,19,11,14,16,18,15,4,13
5,9,10,6,1,0,2,7,8,12,17,19,15,18,4,14,16,11,3,13
5,9,10,8,1,0,2,6,7,12,17,19,4,14,16,18,15,11,3,13
5,9,14,0,1,2,6,7,8,10,12,17,19,3,11,16,18,13,15,4
5,9,14,3,1,0,2,6,7,8,10,12,17,19,11,16,18,15,4,13
5,9,14,8,1,0,2,6,7,10,12,17,19,4,16,18,15,11,3,13
5,9,17,6,7,1,2,8,12,13,15,18,0,10,19,11,14,3,16,4
5,9,17,8,3,7,11,14,19,0,1,4,15,18,2,10,12,16,6,13
5,10,11,0,1,2,6,7,8,9,12,17,19,3,16,18,14,15,13,4
5,10,11,3,1,0,2,6,7,8,9,12,17,19,14,16,18,15,4,13
5,10,14,0,1,2,6,7,8,9,12,17,19,3,11,16,18,13,15,4
5,10,14,3,1,0,2,6,7,8,9,12,17,19,11,16,18,15,4,13
5,10,14,8,1,0,2,6,7,9,12,17,19,4,16,18,15,11,3,13
5,10,18,0,1,2,6,7,8,9,12,17,19,3,11,16,14,15,13,4
5,10,18,3,1,0,2,6,7,8,9,12,17,19,11,14,16,15,4,13
5,10,18,6,1,0,2,7,8,9,12,17,19,15,4,14,16,11,3,13
5,10,18,8,1,0,2,6,7,9,12,17,19,4,14,16,15,11,3,13
5,10,19,3,13,4,6,7,8,14,17,18,15,16,9,11,12,0,2,1
5,10,19,6,17,0,1,4,8,9,11,13,14,15,2,18,7,16,12,3
5,11,12,3,6,2,10,15,17,18,8,9,19,1,7,16,0,14,4,13
5,11,14,0,1,2,6,7,8,9,10,12,17,19,3,16,18,15,13,4
5,11,14,3,1,0,2,6,7,8,9,10,12,17,19,16,18,15,4,13
5,11,17,0,3,7,8,9,14,19,2,10,16,18,1,4,15,13,12,6
5,11,18,0,1,2,6,7,8,9,10,12,17,19,3,16,14,15,13,4
5,11,18,3,1,0,2,6,7,8,9,10,12,17,19,14,16,15,4,13
5,11,18,12,2,1,3,6,7,8,16,0,9,10,17,19,15,13,4,14
5,14,17,0,3,7,8,9,11,19,2,10,16,18,1,4,15,13,12,6
5,14,17,8,3,7,9,11,19,0,1,4,15,18,2,10,6,12,16,13
5,14,18,0,1,2,6,7,8,9,10,12,17,19,3,11,16,13,15,4
5,14,18,3,1,0,2,6,7,8,9,10,12,17,19,11,16,15,4,13
5,14,18,8,1,0,2,6,7,9,10,12,17,19,4,16,15,11,3,13
5,14,19,0,3,2,7,9,10,11,16,18,1,6,4,15,17,8,13,12
5,14,19,3,9,0,1,4,6,10,15,17,2,7,11,16,18,8,12,13
5,17,6,8,7,1,2,9,12,13,15,18,0,10,19,11,14,3,16,4
5,18,12,3,6,2,8,9,10,19,1,7,11,16,0,14,4,17,15,13
5,18,19,0,3,2,7,9,10,11,14,16,1,6,4,15,17,8,13,12
5,18,19,3,9,0,2,4,6,7,8,10,14,15,1,17,11,16,12,13
5,18,19,6,9,0,2,3,4,7,8,10,14,15,1,17,11,16,12,13
7,9,14,3,1,0,2,8,10,17,19,12,5,11,16,18,4,6,13,15
7,9,14,8,1,0,2,10,17,19,4,5,16,18,6,11,3,13,15,12
7,9,17,8,0,1,2,4,5,10,14,16,18,12,19,6,11,3,13,15
7,11,12,3,4,5,8,9,10,14,16,18,19,0,2,17,1,6,15,13
7,11,14,0,1,2,10,12,17,8,9,19,3,5,6,16,18,4,13,15
7,11,14,3,1,0,2,10,12,17,8,9,19,5,16,18,4,6,13,15
7,11,15,0,13,4,10,14,16,17,18,9,19,1,2,3,5,8,6,12
7,11,16,0,1,2,10,12,17,8,3,5,6,18,9,14,4,13,15,19
7,11,16,3,1,0,2,10,12,17,8,9,19,5,14,18,4,6,13,15
7,11,16,12,2,1,3,5,6,8,18,0,10,17,9,19,4,14,13,15
7,11,18,0,1,2,10,12,17,6,8,19,3,5,16,9,14,4,13,15
7,11,18,3,1,0,2,10,12,17,6,8,19,9,5,14,16,4,15,13
7,11,18,12,2,1,3,5,6,8,16,0,10,17,19,9,4,14,13,15
7,14,15,0,8,6,9,10,13,17,18,1,2,4,5,16,12,19,3,11
7,14,15,13,16,0,10,11,4,17,18,1,2,3,5,8,9,19,12,6
7,14,16,0,1,2,8,9,10,17,19,12,5,6,11,3,18,4,15,13
7,14,16,3,1,0,2,8,9,10,17,19,12,5,11,18,4,6,15,13
7,14,16,8,1,0,2,9,10,17,19,12,4,5,18,11,6,3,15,13
7,14,16,13,3,8,10,18,0,1,2,4,5,9,11,15,12,17,19,6
7,14,17,8,3,5,9,11,19,0,2,4,10,15,1,6,12,16,18,13
7,14,17,13,3,5,8,9,11,19,10,16,18,4,6,0,2,12,1,15
7,14,18,0,1,2,8,9,10,17,19,6,12,5,11,3,16,4,15,13
7,14,18,3,1,0,2,8,9,10,17,19,6,12,5,11,16,4,15,13
7,14,18,8,1,0,2,9,10,17,19,6,12,4,5,16,15,11,3,13
7,14,18,13,3,8,10,16,0,1,2,4,5,9,11,15,12,17,19,6
7,15,17,13,12,6,11,18,1,4,5,8,16,2,9,10,19,14,0,3
7,15,18,0,10,1,2,3,4,5,8,9,11,13,14,16,6,17,19,12
7,15,18,13,12,6,11,4,8,16,1,2,5,9,17,10,19,14,3,0
7,16,12,3,6,1,2,5,8,9,13,15,17,18,10,19,0,11,14,4
7,18,12,3,4,5,8,9,10,11,14,16,19,0,2,17,1,6,15,13
9,10,14,3,1,0,2,7,8,17,19,12,5,11,16,18,4,6,13,15
9,10,14,8,1,0,2,7,17,19,4,5,16,18,6,11,3,13,15,12
9,10,14,15
9,14,15,0,6,2,5,8,10,13,17,18,19,1,7,11,16,3,4,12
9,14,17,8,3,5,7,11,19,0,1,4,15,18,2,10,12,16,6,13
10,11,14,0,1,2,7,12,17,8,9,19,3,5,6,16,18,4,13,15
10,11,14,3,1,0,2,7,12,17,8,9,19,5,16,18,4,6,13,15
10,11,15,0,13,4,7,14,16,17,18,9,19,1,2,3,5,8,12,6
10,11,16,0,1,2,7,12,17,8,3,5,6,18,9,14,4,13,15,19
10,11,16,3,1,0,2,7,12,17,8,9,19,5,14,18,4,6,13,15
10,11,18,0,1,2,7,12,17,6,8,19,3,5,16,9,14,4,13,15
10,11,18,3,1,0,2,7,12,17,6,8,19,9,5,14,16,4,15,13
10,14,15,0,8,6,7,9,13,17,18,1,2,4,5,16,19,12,3,11
10,14,15,13,17,0,1,4,5,6,8,9,11,19,7,16,18,2,12,3
10,14,16,0,1,2,7,8,9,17,19,12,5,6,11,3,18,4,13,15
10,14,16,3,1,0,2,7,8,9,17,19,12,5,11,18,4,6,13,15
10,14,16,8,1,0,2,7,9,17,19,12,4,5,18,11,6,3,13,15
10,14,16,13,3,7,8,18,0,1,2,4,5,9,11,15,12,17,19,6
10,14,18,0,1,2,7,8,9,17,19,6,12,5,11,3,16,4,13,15
10,14,18,3,1,0,2,7,8,9,17,19,6,12,5,11,16,4,15,13
10,14,18,8,1,0,2,7,9,17,19,6,12,4,5,16,15,11,3,13
10,14,18,13,3,7,8,16,0,1,2,4,5,9,11,15,12,17,19,6
10,14,19,3,4,5,7,8,9,11,12,16,18,0,2,1,13,15,17,6
10,15,13,6,17,0,1,4,5,8,9,11,14,19,7,16,18,2,12,3
10,15,18,0,9,2,3,4,5,6,7,8,14,11,16,19,12,13,17,1
10,15,18,6,12,1,3,4,5,8,11,16,7,0,9,17,19,2,14,13
10,15,18,13,5,0,6,7,9,11,14,17,19,4,8,16,1,2,12,3
10,15,19,6,17,0,1,4,5,8,9,11,13,14,2,18,7,16,12,3
10,18,19,3,4,5,7,8,9,11,12,14,16,0,2,1,13,15,17,6
10,18,19,6,4,5,8,9,12,13,17,7,14,1,3,0,2,15,11,16
11,14,15,0,6,2,5,10,12,17,18,8,9,13,19,1,7,3,16,4
11,14,16,0,1,2,7,10,12,17,8,9,19,3,5,6,18,4,13,15
11,14,16,3,1,0,2,7,10,12,17,8,9,19,5,18,4,6,13,15
11,14,17,0,3,5,7,8,9,19,2,10,16,18,4,12,1,15,13,6
11,14,18,0,1,2,7,10,12,17,8,9,19,6,3,5,16,4,13,15
11,14,18,3,1,0,2,7,10,12,17,8,9,19,6,5,16,4,15,13
11,15,17,0,6,2,5,10,12,18,1,9,19,7,14,8,3,16,4,13
11,15,18,0,6,2,5,10,12,17,1,9,19,7,14,3,8,16,4,13
11,16,12,3,6,2,5,10,15,17,18,8,13,9,19,1,7,0,14,4
11,18,12,3,4,5,7,8,9,10,14,16,19,0,2,1,13,15,17,6
14,15,17,0,6,2,5,8,9,10,13,18,19,1,7,11,16,3,4,12
14,15,17,13,6,2,5,8,9,10,18,19,0,7,11,1,16,3,4,12
14,15,17,19
14,15,18,0,6,2,5,8,9,10,13,17,19,1,7,11,16,3,4,12
14,15,18,13,6,2,5,8,9,10,17,19,0,7,11,16,1,3,4,12
14,15,19,0,9,1,3,4,5,6,10,17,2,7,8,12,11,18,16,13
14,18,19,0,3,2,5,7,9,10,11,16,1,6,4,8,12,15,17,13
14,18,19,3,4,5,7,8,9,10,11,12,16,0,2,1,15,17,13,6
15,18,13,6,9,0,2,3,4,5,7,8,10,14,17,16,1,19,11,12
15,18,19,0,9,2,3,4,5,6,7,8,10,14,1,17,11,16,12,13
15,18,19,6,9,0,2,3,4,5,7,8,10,14,1,17,11,16,12,13
0,2,5,7,9,13,4,10,14,15,16,17,18,6,8,11,19,12,1,3
0,2,7,9,14,4,5,8,10,11,16,18,3,12,1,17,13,15,6,19
0,2,7,11,5,13,4,10,14,15,16,17,18,6,8,9,19,12,1,3
0,2,7,14,5,8,1,4,9,10,16,17,18,19,6,12,11,3,15,13
0,2,7,16,11,13,4,10,14,15,17,18,6,8,5,9,19,12,1,3
0,2,7,18,5,10,1,3,4,8,9,11,13,14,15,16,6,12,19,17
0,2,9,10,5,13,4,7,14,15,16,17,18,6,8,11,19,12,1,3
0,2,9,10,14,4,5,7,8,11,16,18,3,12,1,13,15,17,6,19
0,2,9,14,5,6,1,10,15,17,18,19,8,13,7,12,4,11,3,16
0,2,10,11,5,13,4,7,14,15,16,17,18,6,8,9,19,12,1,3
0,2,10,14,5,8,1,4,7,9,16,17,18,19,6,12,11,3,13,15
0,2,10,16,11,13,4,7,14,15,17,18,6,8,5,9,19,12,1,3
0,2,10,18,5,9,3,4,6,7,8,14,15,11,16,19,12,13,17,1
0,4,5,7,9,13,10,14,15,16,17,18,6,8,1,2,3,11,19,12
0,7,9,15,14,16,2,3,4,8,10,11,13,6,18,5,19,12,17,1
0,7,9,17,4,3,2,5,10,11,14,16,18,19,8,12,1,6,13,15
0,7,9,17,5,3,2,10,11,14,16,18,19,8,1,6,4,13,15,12
0,7,9,17,14,3,2,5,10,11,16,18,19,8,1,6,4,12,13,15
0,7,9,17,15,13,4,10,14,16,18,6,8,11,19,5,12,1,2,3
0,7,17,4,5,8,1,2,9,10,14,16,18,12,19,6,11,3,15,13
0,7,17,11,4,3,2,5,9,10,14,16,18,19,8,12,1,6,15,13
0,7,17,14,4,3,2,5,9,10,11,16,18,19,8,12,1,6,15,13
0,9,10,4,5,13,7,14,15,16,17,18,6,8,1,2,3,11,12,19
0,9,17,4,5,6,1,2,10,15,18,19,8,12,13,7,11,14,16,3
0,9,17,14,4,3,2,5,7,10,11,16,18,19,8,12,1,6,13,15
0,10,19,4,5,13,7,14,15,16,17,18,6,8,1,2,3,9,11,12
0,10,19,14,4,3,2,5,7,9,11,16,18,8,12,1,6,13,15,17
0,10,19,15,14,17,1,4,5,6,8,9,11,13,7,2,12,18,16,3
0,10,19,18,4,3,2,5,7,9,11,14,16,8,12,1,6,13,15,17
0,17,11,4,5,6,1,2,9,10,15,18,19,12,8,13,7,14,16,3
0,17,14,4,5,6,1,2,9,10,15,18,19,8,13,12,7,11,16,3
0,17,19,4,5,13,7,10,14,15,16,18,6,8,1,3,2,9,11,12
0,17,19,14,4,3,2,5,7,9,10,11,16,18,8,12,1,6,15,13
0,19,14,4,5,9,1,3,6,10,15,17,2,7,8,12,11,16,18,13
0,19,18,4,5,9,1,3,6,10,14,15,17,2,7,8,12,11,16,13
1,2,6,8,9,7,5,12,13,15,17,18,0,10,19,4,14,11,3,16
1,2,9,10,6,7,0,3,4,5,8,11,13,14,15,16,18,12,17,19
1,2,9,10,8,5,0,6,7,12,17,19,4,14,16,18,15,11,13,3
1,2,10,6,8,7,0,3,4,5,9,11,13,14,15,16,18,12,17,19
2,3,5,7,8,6,9,10,12,18,19,1,13,15,17,4,0,14,11,16
2,5,6,8,9,7,1,12,13,15,17,18,0,10,19,3,11,16,4,14
2,5,7,9,3,6,1,8,12,13,15,17,18,10,19,0,14,4,11,16
2,5,7,9,8,1,0,6,10,12,17,19,4,14,16,18,15,11,13,3
2,5,7,11,3,13,6,8,10,14,16,18,4,17,15,1,9,12,19,0
2,5,7,14,3,6,1,8,9,12,13,15,17,18,10,19,0,4,11,16
2,5,7,14,8,1,0,6,9,10,12,17,19,4,16,18,15,11,13,3
2,5,7,18,3,6,1,8,9,12,13,15,17,10,19,0,14,4,11,16
2,5,7,18,8,1,0,6,9,10,12,17,19,4,14,16,15,11,13,3
2,5,9,8,3,6,10,12,18,19,1,4,11,16,7,0,14,15,17,13
2,5,9,10,3,7,0,1,4,8,11,13,14,15,16,18,19,17,6,12
2,5,9,10,6,7,0,1,3,4,8,11,13,14,15,16,18,12,17,19
2,5,9,10,8,1,0,6,7,12,17,19,4,14,16,18,15,11,13,3
2,5,9,14,3,6,8,10,13,15,17,18,19,12,7,1,4,0,11,16
2,5,9,14,8,1,0,6,7,10,12,17,19,4,16,18,15,11,13,3
2,5,10,3,8,7,0,1,4,9,11,13,14,15,16,18,19,17,6,12
2,5,10,6,8,7,0,1,3,4,9,11,13,14,15,16,18,12,17,19
2,5,10,11,3,13,6,7,8,14,16,18,4,17,15,12,9,19,1,0
2,5,10,14,3,7,0,1,4,8,9,11,13,15,16,18,19,17,6,12
2,5,10,14,8,1,0,6,7,9,12,17,19,4,16,18,15,11,13,3
2,5,10,18,3,7,0,1,4,8,9,11,13,14,15,16,19,17,6,12
2,5,10,18,6,7,0,1,3,4,8,9,11,13,14,15,16,12,17,19
2,5,10,18,8,1,0,6,7,9,12,17,19,4,14,16,15,11,13,3
2,5,11,14,0,6,10,12,15,17,18,8,9,13,19,1,3,4,16,7
2,5,11,14,3,6,10,12,15,17,18,8,9,13,19,1,4,16,0,7
2,5,11,18,0,6,10,12,15,17,1,9,19,3,4,8,16,13,14,7
2,5,11,18,3,6,10,12,15,17,8,9,19,1,4,16,0,13,14,7
2,5,14,8,3,6,9,10,13,15,17,18,19,12,4,7,0,1,11,16
2,5,14,18,0,6,8,9,10,13,15,17,19,1,4,7,16,3,11,12
2,5,14,18,3,6,8,9,10,13,15,17,19,12,7,1,4,0,11,16
2,5,14,18,8,1,0,6,7,9,10,12,17,19,4,16,15,11,13,3
2,5,18,6,8,9,0,3,4,7,10,14,15,1,17,19,16,11,12,13
2,5,18,8,3,6,9,10,12,19,0,4,7,14,15,1,17,11,16,13
2,7,9,14,3,4,0,5,8,10,11,16,18,12,19,1,17,6,13,15
2,7,9,14,8,1,0,10,17,19,4,5,16,18,3,11,13,15,6,12
2,7,11,14,0,4,5,8,9,10,16,18,3,12,17,1,15,6,13,19
2,7,11,14,3,4,0,5,8,9,10,16,18,12,19,1,17,6,15,13
2,7,11,16,3,13,6,8,10,14,18,4,15,17,1,5,9,12,19,0
2,7,11,18,0,4,5,8,9,10,14,16,3,12,17,1,15,6,13,19
2,7,11,18,3,4,0,5,8,9,10,14,16,12,19,1,17,6,15,13
2,7,14,8,3,4,0,5,9,10,11,16,18,12,19,1,17,15,6,13
2,7,14,16,0,10,1,3,4,5,8,9,11,13,15,18,17,19,12,6
2,7,14,16,3,6,1,5,8,9,12,13,15,17,18,10,19,0,4,11
2,7,14,16,8,1,0,9,10,17,19,12,4,5,18,11,3,6,15,13
2,7,14,18,0,4,5,8,9,10,11,16,3,12,1,17,6,15,13,19
2,7,14,18,3,4,0,5,8,9,10,11,16,12,19,1,17,6,15,13
2,7,14,18,8,1,0,9,10,17,19,6,12,4,5,16,15,11,3,13
2,7,16,3,8,13,6,10,14,18,1,5,9,12,15,17,19,0,4,11
2,7,18,8,3,4,0,5,9,10,11,14,16,12,19,1,17,6,15,13
2,9,10,14,3,4,0,5,7,8,11,16,18,12,19,1,17,13,15,6
2,9,10,14,8,1,0,7,17,19,4,5,16,18,3,11,13,15,6,12
2,9,14,8,3,4,0,5,7,10,11,16,18,12,19,1,17,13,15,6
2,10,11,14,0,4,5,7,8,9,16,18,3,12,1,13,15,17,6,19
2,10,11,14,3,4,0,5,7,8,9,16,18,12,19,1,17,13,15,6
2,10,11,16,3,13,6,7,8,14,18,4,15,17,5,12,9,19,1,0
2,10,11,18,0,4,5,7,8,9,14,16,3,12,1,13,15,17,6,19
2,10,11,18,3,4,0,5,7,8,9,14,16,12,19,1,17,13,15,6
2,10,14,8,3,4,0,5,7,9,11,16,18,12,19,1,17,13,15,6
2,10,14,16,0,9,3,4,7,8,5,11,18,19,12,1,13,15,17,6
2,10,14,16,3,7,0,1,4,5,8,9,11,13,15,18,19,17,12,6
2,10,14,16,8,1,0,7,9,17,19,12,4,5,18,11,3,13,15,6
2,10,14,18,0,4,5,7,8,9,11,16,3,12,1,13,15,17,6,19
2,10,14,18,3,4,0,5,7,8,9,11,16,12,19,1,17,13,15,6
2,10,14,18,8,1,0,7,9,17,19,6,12,4,5,16,15,11,3,13
2,10,16,3,8,13,6,7,14,18,12,5,9,19,1,15,17,0,4,11
2,10,18,8,3,4,0,5,7,9,11,14,16,12,19,1,17,13,15,6
2,11,14,16,0,6,5,10,12,15,17,18,8,9,13,19,1,3,4,7
2,11,14,16,3,6,5,10,12,15,17,18,8,9,13,19,0,4,7,1
2,11,14,18,0,4,5,7,8,9,10,16,3,12,1,13,15,17,6,19
2,11,14,18,3,4,0,5,7,8,9,10,16,12,19,1,17,13,15,6
2,14,16,8,3,6,5,9,10,13,15,17,18,19,12,0,4,7,11,1
2,14,18,8,3,4,0,5,7,9,10,11,16,12,19,1,17,13,15,6
4,5,7,8,9,13,6,10,14,17,18,15,12,19,1,2,0,3,11,16
4,5,7,11,0,13,6,8,10,14,17,18,15,16,9,12,19,1,2,3
4,5,7,11,12,17,1,6,8,0,9,10,19,2,13,18,15,3,14,16
