0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,3,6,7,8,15,1,2,4,5,9,10,11,13,14,16,17,18,12
0,3,6,7,9,15,1,2,4,5,8,10,11,13,14,16,17,18,12
0,3,6,7,10,15,1,2,4,5,8,9,11,13,14,16,17,18,12
0,3,6,7,11,15,1,2,4,5,8,9,10,13,14,16,17,18,12
0,3,6,7,13,15,1,2,4,5,8,9,10,11,14,16,17,18,12
0,3,6,7,16,15,1,2,4,5,8,9,10,11,13,14,17,18,12
0,3,6,8,9,15,1,2,4,5,7,10,11,13,14,16,17,18,12
0,3,6,8,10,15,1,2,4,5,7,9,11,13,14,16,17,18,12
0,3,6,8,11,15,1,2,4,5,7,9,10,13,14,16,17,18,12
0,3,6,8,13,15,1,2,4,5,7,9,10,11,14,16,17,18,12
0,3,6,8,16,15,1,2,4,5,7,9,10,11,13,14,17,18,12
0,3,6,8,17,15,1,2,4,5,7,9,10,11,13,14,16,18,12
0,3,6,9,10,15,1,2,4,5,7,8,11,13,14,16,17,18,12
0,3,6,9,11,15,1,2,4,5,7,8,10,13,14,16,17,18,12
0,3,6,9,13,15,1,2,4,5,7,8,10,11,14,16,17,18,12
0,3,6,9,16,15,1,2,4,5,7,8,10,11,13,14,17,18,12
0,3,6,9,17,15,1,2,4,5,7,8,10,11,13,14,16,18,12
0,3,6,10,11,15,1,2,4,5,7,8,9,13,14,16,17,18,12
0,3,6,10,13,15,1,2,4,5,7,8,9,11,14,16,17,18,12
0,3,6,10,16,15,1,2,4,5,7,8,9,11,13,14,17,18,12
0,3,6,10,17,15,1,2,4,5,7,8,9,11,13,14,16,18,12
0,3,6,11,13,15,1,2,4,5,7,8,9,10,14,16,17,18,12
0,3,6,11,16,15,1,2,4,5,7,8,9,10,13,14,17,18,12
0,3,6,11,17,15,1,2,4,5,7,8,9,10,13,14,16,18,12
0,3,6,13,16,15,1,2,4,5,7,8,9,10,11,14,17,18,12
0,3,6,16,17,15,1,2,4,5,7,8,9,10,11,13,14,18,12
0,3,7,8,9,15,1,2,4,5,6,10,11,13,14,16,17,18,12
0,3,7,8,10,15,1,2,4,5,6,9,11,13,14,16,17,18,12
0,3,7,8,11,15,1,2,4,5,6,9,10,13,14,16,17,18,12
0,3,7,8,13,15,1,2,4,5,6,9,10,11,14,16,17,18,12
0,3,7,8,16,15,1,2,4,5,6,9,10,11,13,14,17,18,12
0,3,7,9,10,15,1,2,4,5,6,8,11,13,14,16,17,18,12
0,3,7,9,11,15,1,2,4,5,6,8,10,13,14,16,17,18,12
0,3,7,9,13,15,1,2,4,5,6,8,10,11,14,16,17,18,12
0,3,7,9,16,15,1,2,4,5,6,8,10,11,13,14,17,18,12
0,3,7,10,11,15,1,2,4,5,6,8,9,13,14,16,17,18,12
0,3,7,10,13,15,1,2,4,5,6,8,9,11,14,16,17,18,12
0,3,7,10,16,15,1,2,4,5,6,8,9,11,13,14,17,18,12
0,3,7,11,13,15,1,2,4,5,6,8,9,10,14,16,17,18,12
0,3,7,11,16,15,1,2,4,5,6,8,9,10,13,14,17,18,12
0,3,7,13,16,15,1,2,4,5,6,8,9,10,11,14,17,18,12
0,3,8,9,10,15,1,2,4,5,6,7,11,13,14,16,17,18,12
0,3,8,9,11,15,1,2,4,5,6,7,10,13,14,16,17,18,12
0,3,8,9,13,15,1,2,4,5,6,7,10,11,14,16,17,18,12
0,3,8,9,16,15,1,2,4,5,6,7,10,11,13,14,17,18,12
0,3,8,9,17,15,1,2,4,5,6,7,10,11,13,14,16,18,12
0,3,8,10,11,15,1,2,4,5,6,7,9,13,14,16,17,18,12
0,3,8,10,13,15,1,2,4,5,6,7,9,11,14,16,17,18,12
0,3,8,10,16,15,1,2,4,5,6,7,9,11,13,14,17,18,12
0,3,8,10,17,15,1,2,4,5,6,7,9,11,13,14,16,18,12
0,3,8,11,13,15,1,2,4,5,6,7,9,10,14,16,17,18,12
0,3,8,11,16,15,1,2,4,5,6,7,9,10,13,14,17,18,12
0,3,8,11,17,15,1,2,4,5,6,7,9,10,13,14,16,18,12
0,3,8,13,16,15,1,2,4,5,6,7,9,10,11,14,17,18,12
0,3,8,16,17,15,1,2,4,5,6,7,9,10,11,13,14,18,12
0,3,9,10,11,15,1,2,4,5,6,7,8,13,14,16,17,18,12
0,3,9,10,13,15,1,2,4,5,6,7,8,11,14,16,17,18,12
0,3,9,10,16,15,1,2,4,5,6,7,8,11,13,14,17,18,12
0,3,9,10,17,15,1,2,4,5,6,7,8,11,13,14,16,18,12
0,3,9,11,13,15,1,2,4,5,6,7,8,10,14,16,17,18,12
0,3,9,11,16,15,1,2,4,5,6,7,8,10,13,14,17,18,12
0,3,9,11,17,15,1,2,4,5,6,7,8,10,13,14,16,18,12
0,3,9,13,16,15,1,2,4,5,6,7,8,10,11,14,17,18,12
0,3,9,16,17,15,1,2,4,5,6,7,8,10,11,13,14,18,12
0,3,10,11,13,15,1,2,4,5,6,7,8,9,14,16,17,18,12
0,3,10,11,16,15,1,2,4,5,6,7,8,9,13,14,17,18,12
0,3,10,11,17,15,1,2,4,5,6,7,8,9,13,14,16,18,12
0,3,10,13,16,15,1,2,4,5,6,7,8,9,11,14,17,18,12
0,3,10,16,17,15,1,2,4,5,6,7,8,9,11,13,14,18,12
0,3,11,13,16,15,1,2,4,5,6,7,8,9,10,14,17,18,12
0,3,11,16,17,15,1,2,4,5,6,7,8,9,10,13,14,18,12
0,4,5,6,7,15,1,2,3,8,9,10,11,13,14,16,17,18,12
0,4,5,6,8,15,1,2,3,7,9,10,11,13,14,16,17,18,12
0,4,5,6,9,15,1,2,3,7,8,10,11,13,14,16,17,18,12
0,4,5,6,10,15,1,2,3,7,8,9,11,13,14,16,17,18,12
0,4,5,6,11,15,1,2,3,7,8,9,10,13,14,16,17,18,12
0,4,5,6,13,15,1,2,3,7,8,9,10,11,14,16,17,18,12
0,4,5,6,16,15,1,2,3,7,8,9,10,11,13,14,17,18,12
0,4,5,6,17,15,1,2,3,7,8,9,10,11,13,14,16,18,12
0,4,5,7,8,15,1,2,3,6,9,10,11,13,14,16,17,18,12
0,4,5,7,9,15,1,2,3,6,8,10,11,13,14,16,17,18,12
0,4,5,7,10,15,1,2,3,6,8,9,11,13,14,16,17,18,12
0,4,5,7,11,15,1,2,3,6,8,9,10,13,14,16,17,18,12
0,4,5,7,13,15,1,2,3,6,8,9,10,11,14,16,17,18,12
0,4,5,7,16,15,1,2,3,6,8,9,10,11,13,14,17,18,12
0,4,5,8,9,15,1,2,3,6,7,10,11,13,14,16,17,18,12
0,4,5,8,10,15,1,2,3,6,7,9,11,13,14,16,17,18,12
0,4,5,8,11,15,1,2,3,6,7,9,10,13,14,16,17,18,12
0,4,5,8,13,15,1,2,3,6,7,9,10,11,14,16,17,18,12
0,4,5,8,16,15,1,2,3,6,7,9,10,11,13,14,17,18,12
0,4,5,8,17,15,1,2,3,6,7,9,10,11,13,14,16,18,12
0,4,5,9,10,15,1,2,3,6,7,8,11,13,14,16,17,18,12
0,4,5,9,11,15,1,2,3,6,7,8,10,13,14,16,17,18,12
0,4,5,9,13,15,1,2,3,6,7,8,10,11,14,16,17,18,12
0,4,5,9,16,15,1,2,3,6,7,8,10,11,13,14,17,18,12
0,4,5,9,17,15,1,2,3,6,7,8,10,11,13,14,16,18,12
0,4,5,10,11,15,1,2,3,6,7,8,9,13,14,16,17,18,12
0,4,5,10,13,15,1,2,3,6,7,8,9,11,14,16,17,18,12
0,4,5,10,16,15,1,2,3,6,7,8,9,11,13,14,17,18,12
0,4,5,10,17,15,1,2,3,6,7,8,9,11,13,14,16,18,12
0,4,5,11,13,15,1,2,3,6,7,8,9,10,14,16,17,18,12
0,4,5,11,16,15,1,2,3,6,7,8,9,10,13,14,17,18,12
0,4,5,11,17,15,1,2,3,6,7,8,9,10,13,14,16,18,12
0,4,5,13,16,15,1,2,3,6,7,8,9,10,11,14,17,18,12
0,4,5,16,17,15,1,2,3,6,7,8,9,10,11,13,14,18,12
0,4,6,7,8,15,1,2,3,5,9,10,11,13,14,16,17,18,12
0,4,6,7,9,15,1,2,3,5,8,10,11,13,14,16,17,18,12
0,4,6,7,10,15,1,2,3,5,8,9,11,13,14,16,17,18,12
0,4,6,7,11,15,1,2,3,5,8,9,10,13,14,16,17,18,12
0,4,6,7,13,15,1,2,3,5,8,9,10,11,14,16,17,18,12
0,4,6,7,16,15,1,2,3,5,8,9,10,11,13,14,17,18,12
0,4,6,8,9,15,1,2,3,5,7,10,11,13,14,16,17,18,12
0,4,6,8,10,15,1,2,3,5,7,9,11,13,14,16,17,18,12
0,4,6,8,11,15,1,2,3,5,7,9,10,13,14,16,17,18,12
0,4,6,8,13,15,1,2,3,5,7,9,10,11,14,16,17,18,12
0,4,6,8,16,15,1,2,3,5,7,9,10,11,13,14,17,18,12
0,4,6,8,17,15,1,2,3,5,7,9,10,11,13,14,16,18,12
0,4,6,9,10,15,1,2,3,5,7,8,11,13,14,16,17,18,12
0,4,6,9,11,15,1,2,3,5,7,8,10,13,14,16,17,18,12
0,4,6,9,13,15,1,2,3,5,7,8,10,11,14,16,17,18,12
0,4,6,9,16,15,1,2,3,5,7,8,10,11,13,14,17,18,12
0,4,6,9,17,15,1,2,3,5,7,8,10,11,13,14,16,18,12
0,4,6,10,11,15,1,2,3,5,7,8,9,13,14,16,17,18,12
0,4,6,10,13,15,1,2,3,5,7,8,9,11,14,16,17,18,12
0,4,6,10,16,15,1,2,3,5,7,8,9,11,13,14,17,18,12
0,4,6,10,17,15,1,2,3,5,7,8,9,11,13,14,16,18,12
0,4,6,11,13,15,1,2,3,5,7,8,9,10,14,16,17,18,12
0,4,6,11,16,15,1,2,3,5,7,8,9,10,13,14,17,18,12
0,4,6,11,17,15,1,2,3,5,7,8,9,10,13,14,16,18,12
0,4,6,13,16,15,1,2,3,5,7,8,9,10,11,14,17,18,12
0,4,6,16,17,15,1,2,3,5,7,8,9,10,11,13,14,18,12
0,4,7,8,9,15,1,2,3,5,6,10,11,13,14,16,17,18,12
0,4,7,8,10,15,1,2,3,5,6,9,11,13,14,16,17,18,12
0,4,7,8,11,15,1,2,3,5,6,9,10,13,14,16,17,18,12
0,4,7,8,13,15,1,2,3,5,6,9,10,11,14,16,17,18,12
0,4,7,8,16,15,1,2,3,5,6,9,10,11,13,14,17,18,12
0,4,7,9,10,15,1,2,3,5,6,8,11,13,14,16,17,18,12
0,4,7,9,11,15,1,2,3,5,6,8,10,13,14,16,17,18,12
0,4,7,9,13,15,1,2,3,5,6,8,10,11,14,16,17,18,12
0,4,7,9,16,15,1,2,3,5,6,8,10,11,13,14,17,18,12
0,4,7,10,11,15,1,2,3,5,6,8,9,13,14,16,17,18,12
0,4,7,10,13,15,1,2,3,5,6,8,9,11,14,16,17,18,12
0,4,7,10,16,15,1,2,3,5,6,8,9,11,13,14,17,18,12
0,4,7,11,13,15,1,2,3,5,6,8,9,10,14,16,17,18,12
0,4,7,11,16,15,1,2,3,5,6,8,9,10,13,14,17,18,12
0,4,7,13,16,15,1,2,3,5,6,8,9,10,11,14,17,18,12
0,4,8,9,10,15,1,2,3,5,6,7,11,13,14,16,17,18,12
0,4,8,9,11,15,1,2,3,5,6,7,10,13,14,16,17,18,12
0,4,8,9,13,15,1,2,3,5,6,7,10,11,14,16,17,18,12
0,4,8,9,16,15,1,2,3,5,6,7,10,11,13,14,17,18,12
0,4,8,9,17,15,1,2,3,5,6,7,10,11,13,14,16,18,12
0,4,8,10,11,15,1,2,3,5,6,7,9,13,14,16,17,18,12
0,4,8,10,13,15,1,2,3,5,6,7,9,11,14,16,17,18,12
0,4,8,10,16,15,1,2,3,5,6,7,9,11,13,14,17,18,12
0,4,8,10,17,15,1,2,3,5,6,7,9,11,13,14,16,18,12
0,4,8,11,13,15,1,2,3,5,6,7,9,10,14,16,17,18,12
0,4,8,11,16,15,1,2,3,5,6,7,9,10,13,14,17,18,12
0,4,8,11,17,15,1,2,3,5,6,7,9,10,13,14,16,18,12
0,4,8,13,16,15,1,2,3,5,6,7,9,10,11,14,17,18,12
0,4,8,16,17,15,1,2,3,5,6,7,9,10,11,13,14,18,12
0,4,9,10,11,15,1,2,3,5,6,7,8,13,14,16,17,18,12
0,4,9,10,13,15,1,2,3,5,6,7,8,11,14,16,17,18,12
0,4,9,10,16,15,1,2,3,5,6,7,8,11,13,14,17,18,12
0,4,9,10,17,15,1,2,3,5,6,7,8,11,13,14,16,18,12
0,4,9,11,13,15,1,2,3,5,6,7,8,10,14,16,17,18,12
0,4,9,11,16,15,1,2,3,5,6,7,8,10,13,14,17,18,12
0,4,9,11,17,15,1,2,3,5,6,7,8,10,13,14,16,18,12
0,4,9,13,16,15,1,2,3,5,6,7,8,10,11,14,17,18,12
0,4,9,16,17,15,1,2,3,5,6,7,8,10,11,13,14,18,12
0,4,10,11,13,15,1,2,3,5,6,7,8,9,14,16,17,18,12
0,4,10,11,16,15,1,2,3,5,6,7,8,9,13,14,17,18,12
0,4,10,11,17,15,1,2,3,5,6,7,8,9,13,14,16,18,12
0,4,10,13,16,15,1,2,3,5,6,7,8,9,11,14,17,18,12
0,4,10,16,17,15,1,2,3,5,6,7,8,9,11,13,14,18,12
0,4,11,13,16,15,1,2,3,5,6,7,8,9,10,14,17,18,12
0,4,11,16,17,15,1,2,3,5,6,7,8,9,10,13,14,18,12
0,5,6,7,8,15,1,2,3,4,9,10,11,13,14,16,17,18,12
0,5,6,7,9,15,1,2,3,4,8,10,11,13,14,16,17,18,12
0,5,6,7,10,15,1,2,3,4,8,9,11,13,14,16,17,18,12
0,5,6,7,11,15,1,2,3,4,8,9,10,13,14,16,17,18,12
0,5,6,7,13,15,1,2,3,4,8,9,10,11,14,16,17,18,12
0,5,6,7,16,15,1,2,3,4,8,9,10,11,13,14,17,18,12
0,5,6,8,9,15,1,2,3,4,7,10,11,13,14,16,17,18,12
0,5,6,8,10,15,1,2,3,4,7,9,11,13,14,16,17,18,12
0,5,6,8,11,15,1,2,3,4,7,9,10,13,14,16,17,18,12
0,5,6,8,13,15,1,2,3,4,7,9,10,11,14,16,17,18,12
0,5,6,8,16,15,1,2,3,4,7,9,10,11,13,14,17,18,12
0,5,6,8,17,15,1,2,3,4,7,9,10,11,13,14,16,18,12
0,5,6,9,10,15,1,2,3,4,7,8,11,13,14,16,17,18,12
0,5,6,9,11,15,1,2,3,4,7,8,10,13,14,16,17,18,12
0,5,6,9,13,15,1,2,3,4,7,8,10,11,14,16,17,18,12
0,5,6,9,16,15,1,2,3,4,7,8,10,11,13,14,17,18,12
0,5,6,9,17,15,1,2,3,4,7,8,10,11,13,14,16,18,12
0,5,6,10,11,15,1,2,3,4,7,8,9,13,14,16,17,18,12
0,5,6,10,13,15,1,2,3,4,7,8,9,11,14,16,17,18,12
0,5,6,10,16,15,1,2,3,4,7,8,9,11,13,14,17,18,12
0,5,6,10,17,15,1,2,3,4,7,8,9,11,13,14,16,18,12
0,5,6,11,13,15,1,2,3,4,7,8,9,10,14,16,17,18,12
0,5,6,11,16,15,1,2,3,4,7,8,9,10,13,14,17,18,12
0,5,6,11,17,15,1,2,3,4,7,8,9,10,13,14,16,18,12
0,5,6,13,16,15,1,2,3,4,7,8,9,10,11,14,17,18,12
0,5,6,16,17,15,1,2,3,4,7,8,9,10,11,13,14,18,12
0,5,7,8,9,15,1,2,3,4,6,10,11,13,14,16,17,18,12
0,5,7,8,10,15,1,2,3,4,6,9,11,13,14,16,17,18,12
0,5,7,8,11,15,1,2,3,4,6,9,10,13,14,16,17,18,12
0,5,7,8,13,15,1,2,3,4,6,9,10,11,14,16,17,18,12
0,5,7,8,16,15,1,2,3,4,6,9,10,11,13,14,17,18,12
0,5,7,9,10,15,1,2,3,4,6,8,11,13,14,16,17,18,12
0,5,7,9,11,15,1,2,3,4,6,8,10,13,14,16,17,18,12
0,5,7,9,13,15,1,2,3,4,6,8,10,11,14,16,17,18,12
0,5,7,9,16,15,1,2,3,4,6,8,10,11,13,14,17,18,12
0,5,7,10,11,15,1,2,3,4,6,8,9,13,14,16,17,18,12
0,5,7,10,13,15,1,2,3,4,6,8,9,11,14,16,17,18,12
0,5,7,10,16,15,1,2,3,4,6,8,9,11,13,14,17,18,12
0,5,7,11,13,15,1,2,3,4,6,8,9,10,14,16,17,18,12
0,5,7,11,16,15,1,2,3,4,6,8,9,10,13,14,17,18,12
0,5,7,13,16,15,1,2,3,4,6,8,9,10,11,14,17,18,12
0,5,8,9,10,15,1,2,3,4,6,7,11,13,14,16,17,18,12
0,5,8,9,11,15,1,2,3,4,6,7,10,13,14,16,17,18,12
0,5,8,9,13,15,1,2,3,4,6,7,10,11,14,16,17,18,12
0,5,8,9,16,15,1,2,3,4,6,7,10,11,13,14,17,18,12
0,5,8,9,17,15,1,2,3,4,6,7,10,11,13,14,16,18,12
0,5,8,10,11,15,1,2,3,4,6,7,9,13,14,16,17,18,12
0,5,8,10,13,15,1,2,3,4,6,7,9,11,14,16,17,18,12
0,5,8,10,16,15,1,2,3,4,6,7,9,11,13,14,17,18,12
0,5,8,10,17,15,1,2,3,4,6,7,9,11,13,14,16,18,12
0,5,8,11,13,15,1,2,3,4,6,7,9,10,14,16,17,18,12
0,5,8,11,16,15,1,2,3,4,6,7,9,10,13,14,17,18,12
0,5,8,11,17,15,1,2,3,4,6,7,9,10,13,14,16,18,12
0,5,8,13,16,15,1,2,3,4,6,7,9,10,11,14,17,18,12
0,5,8,16,17,15,1,2,3,4,6,7,9,10,11,13,14,18,12
0,5,9,10,11,15,1,2,3,4,6,7,8,13,14,16,17,18,12
0,5,9,10,13,15,1,2,3,4,6,7,8,11,14,16,17,18,12
0,5,9,10,16,15,1,2,3,4,6,7,8,11,13,14,17,18,12
0,5,9,10,17,15,1,2,3,4,6,7,8,11,13,14,16,18,12
0,5,9,11,13,15,1,2,3,4,6,7,8,10,14,16,17,18,12
0,5,9,11,16,15,1,2,3,4,6,7,8,10,13,14,17,18,12
0,5,9,11,17,15,1,2,3,4,6,7,8,10,13,14,16,18,12
0,5,9,13,16,15,1,2,3,4,6,7,8,10,11,14,17,18,12
0,5,9,16,17,15,1,2,3,4,6,7,8,10,11,13,14,18,12
0,5,10,11,13,15,1,2,3,4,6,7,8,9,14,16,17,18,12
0,5,10,11,16,15,1,2,3,4,6,7,8,9,13,14,17,18,12
0,5,10,11,17,15,1,2,3,4,6,7,8,9,13,14,16,18,12
0,5,10,13,16,15,1,2,3,4,6,7,8,9,11,14,17,18,12
0,5,10,16,17,15,1,2,3,4,6,7,8,9,11,13,14,18,12
0,5,11,13,16,15,1,2,3,4,6,7,8,9,10,14,17,18,12
0,5,11,16,17,15,1,2,3,4,6,7,8,9,10,13,14,18,12
0,6,7,8,9,15,1,2,3,4,5,10,11,13,14,16,17,18,12
0,6,7,8,10,15,1,2,3,4,5,9,11,13,14,16,17,18,12
0,6,7,8,11,15,1,2,3,4,5,9,10,13,14,16,17,18,12
0,6,7,8,13,15,1,2,3,4,5,9,10,11,14,16,17,18,12
0,6,7,8,16,15,1,2,3,4,5,9,10,11,13,14,17,18,12
0,6,7,9,10,15,1,2,3,4,5,8,11,13,14,16,17,18,12
0,6,7,9,11,15,1,2,3,4,5,8,10,13,14,16,17,18,12
0,6,7,9,13,15,1,2,3,4,5,8,10,11,14,16,17,18,12
0,6,7,9,16,15,1,2,3,4,5,8,10,11,13,14,17,18,12
0,6,7,10,11,15,1,2,3,4,5,8,9,13,14,16,17,18,12
0,6,7,10,13,15,1,2,3,4,5,8,9,11,14,16,17,18,12
0,6,7,10,16,15,1,2,3,4,5,8,9,11,13,14,17,18,12
0,6,7,11,13,15,1,2,3,4,5,8,9,10,14,16,17,18,12
0,6,7,11,16,15,1,2,3,4,5,8,9,10,13,14,17,18,12
0,6,7,13,16,15,1,2,3,4,5,8,9,10,11,14,17,18,12
0,6,8,9,10,15,1,2,3,4,5,7,11,13,14,16,17,18,12
0,6,8,9,11,15,1,2,3,4,5,7,10,13,14,16,17,18,12
0,6,8,9,13,15,1,2,3,4,5,7,10,11,14,16,17,18,12
0,6,8,9,16,15,1,2,3,4,5,7,10,11,13,14,17,18,12
0,6,8,9,17,15,1,2,3,4,5,7,10,11,13,14,16,18,12
0,6,8,10,11,15,1,2,3,4,5,7,9,13,14,16,17,18,12
0,6,8,10,13,15,1,2,3,4,5,7,9,11,14,16,17,18,12
0,6,8,10,16,15,1,2,3,4,5,7,9,11,13,14,17,18,12
0,6,8,10,17,15,1,2,3,4,5,7,9,11,13,14,16,18,12
0,6,8,11,13,15,1,2,3,4,5,7,9,10,14,16,17,18,12
0,6,8,11,16,15,1,2,3,4,5,7,9,10,13,14,17,18,12
0,6,8,11,17,15,1,2,3,4,5,7,9,10,13,14,16,18,12
0,6,8,13,16,15,1,2,3,4,5,7,9,10,11,14,17,18,12
0,6,8,16,17,15,1,2,3,4,5,7,9,10,11,13,14,18,12
0,6,9,10,11,15,1,2,3,4,5,7,8,13,14,16,17,18,12
0,6,9,10,13,15,1,2,3,4,5,7,8,11,14,16,17,18,12
0,6,9,10,16,15,1,2,3,4,5,7,8,11,13,14,17,18,12
0,6,9,10,17,15,1,2,3,4,5,7,8,11,13,14,16,18,12
0,6,9,11,13,15,1,2,3,4,5,7,8,10,14,16,17,18,12
0,6,9,11,16,15,1,2,3,4,5,7,8,10,13,14,17,18,12
0,6,9,11,17,15,1,2,3,4,5,7,8,10,13,14,16,18,12
0,6,9,13,16,15,1,2,3,4,5,7,8,10,11,14,17,18,12
0,6,9,16,17,15,1,2,3,4,5,7,8,10,11,13,14,18,12
0,6,10,11,13,15,1,2,3,4,5,7,8,9,14,16,17,18,12
0,6,10,11,16,15,1,2,3,4,5,7,8,9,13,14,17,18,12
0,6,10,11,17,15,1,2,3,4,5,7,8,9,13,14,16,18,12
0,6,10,13,16,15,1,2,3,4,5,7,8,9,11,14,17,18,12
0,6,10,16,17,15,1,2,3,4,5,7,8,9,11,13,14,18,12
0,6,11,13,16,15,1,2,3,4,5,7,8,9,10,14,17,18,12
0,6,11,16,17,15,1,2,3,4,5,7,8,9,10,13,14,18,12
0,7,8,9,10,15,1,2,3,4,5,6,11,13,14,16,17,18,12
0,7,8,9,11,15,1,2,3,4,5,6,10,13,14,16,17,18,12
0,7,8,9,13,15,1,2,3,4,5,6,10,11,14,16,17,18,12
0,7,8,9,16,15,1,2,3,4,5,6,10,11,13,14,17,18,12
0,7,8,10,11,15,1,2,3,4,5,6,9,13,14,16,17,18,12
0,7,8,10,13,15,1,2,3,4,5,6,9,11,14,16,17,18,12
0,7,8,10,16,15,1,2,3,4,5,6,9,11,13,14,17,18,12
0,7,8,11,13,15,1,2,3,4,5,6,9,10,14,16,17,18,12
0,7,8,11,16,15,1,2,3,4,5,6,9,10,13,14,17,18,12
0,7,8,13,16,15,1,2,3,4,5,6,9,10,11,14,17,18,12
0,7,9,10,11,15,1,2,3,4,5,6,8,13,14,16,17,18,12
0,7,9,10,13,15,1,2,3,4,5,6,8,11,14,16,17,18,12
0,7,9,10,16,15,1,2,3,4,5,6,8,11,13,14,17,18,12
0,7,9,11,13,15,1,2,3,4,5,6,8,10,14,16,17,18,12
0,7,9,11,16,15,1,2,3,4,5,6,8,10,13,14,17,18,12
0,7,9,13,16,15,1,2,3,4,5,6,8,10,11,14,17,18,12
0,7,10,11,13,15,1,2,3,4,5,6,8,9,14,16,17,18,12
0,7,10,11,16,15,1,2,3,4,5,6,8,9,13,14,17,18,12
0,7,10,13,16,15,1,2,3,4,5,6,8,9,11,14,17,18,12
0,7,11,13,16,15,1,2,3,4,5,6,8,9,10,14,17,18,12
0,8,9,10,11,15,1,2,3,4,5,6,7,13,14,16,17,18,12
0,8,9,10,13,15,1,2,3,4,5,6,7,11,14,16,17,18,12
0,8,9,10,16,15,1,2,3,4,5,6,7,11,13,14,17,18,12
0,8,9,10,17,15,1,2,3,4,5,6,7,11,13,14,16,18,12
0,8,9,11,13,15,1,2,3,4,5,6,7,10,14,16,17,18,12
0,8,9,11,16,15,1,2,3,4,5,6,7,10,13,14,17,18,12
0,8,9,11,17,15,1,2,3,4,5,6,7,10,13,14,16,18,12
0,8,9,13,16,15,1,2,3,4,5,6,7,10,11,14,17,18,12
0,8,9,16,17,15,1,2,3,4,5,6,7,10,11,13,14,18,12
0,8,10,11,13,15,1,2,3,4,5,6,7,9,14,16,17,18,12
0,8,10,11,16,15,1,2,3,4,5,6,7,9,13,14,17,18,12
0,8,10,11,17,15,1,2,3,4,5,6,7,9,13,14,16,18,12
0,8,10,13,16,15,1,2,3,4,5,6,7,9,11,14,17,18,12
0,8,10,16,17,15,1,2,3,4,5,6,7,9,11,13,14,18,12
0,8,11,13,16,15,1,2,3,4,5,6,7,9,10,14,17,18,12
0,8,11,16,17,15,1,2,3,4,5,6,7,9,10,13,14,18,12
0,9,10,11,13,15,1,2,3,4,5,6,7,8,14,16,17,18,12
0,9,10,11,16,15,1,2,3,4,5,6,7,8,13,14,17,18,12
0,9,10,11,17,15,1,2,3,4,5,6,7,8,13,14,16,18,12
0,9,10,13,16,15,1,2,3,4,5,6,7,8,11,14,17,18,12
0,9,10,16,17,15,1,2,3,4,5,6,7,8,11,13,14,18,12
0,9,11,13,16,15,1,2,3,4,5,6,7,8,10,14,17,18,12
0,9,11,16,17,15,1,2,3,4,5,6,7,8,10,13,14,18,12
0,10,11,13,16,15,1,2,3,4,5,6,7,8,9,14,17,18,12
0,10,11,16,17,15,1,2,3,4,5,6,7,8,9,13,14,18,12
1,2,3,4,5,18,0,6,7,9,10,11,13,15,16,17,8,12,14
1,2,3,4,6,14,5,7,8,9,10,11,12,13,15,16,17,18,0
1,2,3,4,6,18,0,5,7,9,10,11,13,15,16,17,8,12,14
1,2,3,4,7,14,5,6,8,9,10,11,12,13,15,16,17,18,0
1,2,3,4,7,18,0,5,6,9,10,11,13,15,16,17,8,12,14
1,2,3,4,8,14,5,6,7,9,10,11,12,13,15,16,17,18,0
1,2,3,4,9,14,5,6,7,8,10,11,12,13,15,16,17,18,0
1,2,3,4,9,18,0,5,6,7,10,11,13,15,16,17,8,12,14
1,2,3,4,10,14,5,6,7,8,9,11,12,13,15,16,17,18,0
1,2,3,4,10,18,0,5,6,7,9,11,13,15,16,17,8,12,14
1,2,3,4,11,14,5,6,7,8,9,10,12,13,15,16,17,18,0
1,2,3,4,11,18,0,5,6,7,9,10,13,15,16,17,8,12,14
1,2,3,4,13,14,5,6,7,8,9,10,11,12,15,16,17,18,0
1,2,3,4,13,18,0,5,6,7,9,10,11,15,16,17,8,12,14
1,2,3,4,16,14,5,6,7,8,9,10,11,12,13,15,17,18,0
1,2,3,4,16,18,0,5,6,7,9,10,11,13,15,17,8,12,14
1,2,3,4,17,14,5,6,7,8,9,10,11,12,13,15,16,18,0
1,2,3,4,17,18,0,5,6,7,9,10,11,13,15,16,8,12,14
1,2,3,5,6,18,0,4,7,9,10,11,13,15,16,17,8,12,14
1,2,3,5,7,18,0,4,6,9,10,11,13,15,16,17,8,12,14
1,2,3,5,9,18,0,4,6,7,10,11,13,15,16,17,8,12,14
1,2,3,5,10,18,0,4,6,7,9,11,13,15,16,17,8,12,14
1,2,3,5,11,18,0,4,6,7,9,10,13,15,16,17,8,12,14
1,2,3,5,13,18,0,4,6,7,9,10,11,15,16,17,8,12,14
1,2,3,5,16,18,0,4,6,7,9,10,11,13,15,17,8,12,14
1,2,3,5,17,18,0,4,6,7,9,10,11,13,15,16,8,12,14
1,2,3,6,7,14,0,4,8,9,10,11,13,15,16,17,5,12,18
1,2,3,6,7,18,0,4,5,9,10,11,13,15,16,17,8,12,14
1,2,3,6,8,14,0,4,7,9,10,11,13,15,16,17,5,12,18
1,2,3,6,9,14,0,4,7,8,10,11,13,15,16,17,5,12,18
