service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
000557,0,0,0,0,0,0,0,20210324,20210622
000558,0,0,0,0,0,0,0,20210324,20210622
000559,0,0,0,0,0,0,0,20210324,20210622
000560,0,0,0,0,0,0,0,20210324,20210622
000561,0,0,0,0,0,0,0,20210324,20210622
000562,0,0,0,0,0,0,0,20210324,20210622
000563,0,0,0,0,0,0,0,20210324,20210622
000564,0,0,0,0,0,0,0,20210324,20210622
000565,0,0,0,0,0,0,0,20210324,20210622
000566,0,0,0,0,0,0,0,20210324,20210622
000567,0,0,0,0,0,0,0,20210324,20210622
000568,0,0,0,0,0,0,0,20210324,20210622
000569,0,0,0,0,0,0,0,20210324,20210622
000570,0,0,0,0,0,0,0,20210324,20210622
000571,0,0,0,0,0,0,0,20210324,20210622
000572,0,0,0,0,0,0,0,20210324,20210622
000573,0,0,0,0,0,0,0,20210324,20210622
000574,0,0,0,0,0,0,0,20210324,20210622
000575,0,0,0,0,0,0,0,20210324,20210622
000576,0,0,0,0,0,0,0,20210324,20210622
000577,0,0,0,0,0,0,0,20210324,20210622
000578,0,0,0,0,0,0,0,20210324,20210622
000579,0,0,0,0,0,0,0,20210324,20210622
000580,0,0,0,0,0,0,0,20210324,20210622
000581,0,0,0,0,0,0,0,20210324,20210622
000582,0,0,0,0,0,0,0,20210324,20210622
000583,0,0,0,0,0,0,0,20210324,20210622
000584,0,0,0,0,0,0,0,20210324,20210622
000585,0,0,0,0,0,0,0,20210324,20210622
000586,0,0,0,0,0,0,0,20210324,20210622
000587,0,0,0,0,0,0,0,20210324,20210622
000588,0,0,0,0,0,0,0,20210324,20210622
000589,0,0,0,0,0,0,0,20210324,20210622
000590,0,0,0,0,0,0,0,20210324,20210622
000591,0,0,0,0,0,0,0,20210324,20210622
000592,0,0,0,0,0,0,0,20210324,20210622
000593,0,0,0,0,0,0,0,20210324,20210622
000594,0,0,0,0,0,0,0,20210324,20210622
000595,0,0,0,0,0,0,0,20210324,20210622
000596,0,0,0,0,0,0,0,20210324,20210622
000597,0,0,0,0,0,0,0,20210324,20210622
000598,0,0,0,0,0,0,0,20210324,20210622
000599,0,0,0,0,0,0,0,20210324,20210622
000600,0,0,0,0,0,0,0,20210324,20210622
000601,0,0,0,0,0,0,0,20210324,20210622
000602,0,0,0,0,0,0,0,20210324,20210622
000603,0,0,0,0,0,0,0,20210324,20210622
000604,0,0,0,0,0,0,0,20210324,20210622
000605,0,0,0,0,0,0,0,20210324,20210622
000606,0,0,0,0,0,0,0,20210324,20210622
000607,0,0,0,0,0,0,0,20210324,20210622
000608,0,0,0,0,0,0,0,20210324,20210622
000609,0,0,0,0,0,0,0,20210324,20210622
000610,0,0,0,0,0,0,0,20210324,20210622
000611,0,0,0,0,0,0,0,20210324,20210622
000612,0,0,0,0,0,0,0,20210324,20210622
000613,0,0,0,0,0,0,0,20210324,20210622
000614,0,0,0,0,0,0,0,20210324,20210622
000615,0,0,0,0,0,0,0,20210324,20210622
000616,0,0,0,0,0,0,0,20210324,20210622
000617,0,0,0,0,0,0,0,20210324,20210622
000618,0,0,0,0,0,0,0,20210324,20210622
000619,0,0,0,0,0,0,0,20210324,20210622
000620,0,0,0,0,0,0,0,20210324,20210622
000621,0,0,0,0,0,0,0,20210324,20210622
000622,0,0,0,0,0,0,0,20210324,20210622
000623,0,0,0,0,0,0,0,20210324,20210622
000624,0,0,0,0,0,0,0,20210324,20210622
000625,0,0,0,0,0,0,0,20210324,20210622
000626,0,0,0,0,0,0,0,20210324,20210622
000627,0,0,0,0,0,0,0,20210324,20210622
000628,0,0,0,0,0,0,0,20210324,20210622
000629,0,0,0,0,0,0,0,20210324,20210622
000630,0,0,0,0,0,0,0,20210324,20210622
000631,0,0,0,0,0,0,0,20210324,20210622
000632,0,0,0,0,0,0,0,20210324,20210622
000633,0,0,0,0,0,0,0,20210324,20210622
000634,0,0,0,0,0,0,0,20210324,20210622
000635,0,0,0,0,0,0,0,20210324,20210622
000636,0,0,0,0,0,0,0,20210324,20210622
000637,0,0,0,0,0,0,0,20210324,20210622
000638,0,0,0,0,0,0,0,20210324,20210622
000639,0,0,0,0,0,0,0,20210324,20210622
000640,0,0,0,0,0,0,0,20210324,20210622
000641,0,0,0,0,0,0,0,20210324,20210622
000642,0,0,0,0,0,0,0,20210324,20210622
000643,0,0,0,0,0,0,0,20210324,20210622
000644,0,0,0,0,0,0,0,20210324,20210622
000645,0,0,0,0,0,0,0,20210324,20210622
000646,0,0,0,0,0,0,0,20210324,20210622
000647,0,0,0,0,0,0,0,20210324,20210622
000648,0,0,0,0,0,0,0,20210324,20210622
000649,0,0,0,0,0,0,0,20210324,20210622
000650,0,0,0,0,0,0,0,20210324,20210622
000651,0,0,0,0,0,0,0,20210324,20210622
000652,0,0,0,0,0,0,0,20210324,20210622
000653,0,0,0,0,0,0,0,20210324,20210622
000654,0,0,0,0,0,0,0,20210324,20210622
000655,0,0,0,0,0,0,0,20210324,20210622
000656,0,0,0,0,0,0,0,20210324,20210622
000657,0,0,0,0,0,0,0,20210324,20210622
000658,0,0,0,0,0,0,0,20210324,20210622
000659,0,0,0,0,0,0,0,20210324,20210622
000660,0,0,0,0,0,0,0,20210324,20210622
000661,0,0,0,0,0,0,0,20210324,20210622
000662,0,0,0,0,0,0,0,20210324,20210622
000663,0,0,0,0,0,0,0,20210324,20210622
000664,0,0,0,0,0,0,0,20210324,20210622
000665,0,0,0,0,0,0,0,20210324,20210622
000666,0,0,0,0,0,0,0,20210324,20210622
000667,0,0,0,0,0,0,0,20210324,20210622
000668,0,0,0,0,0,0,0,20210324,20210622
000669,0,0,0,0,0,0,0,20210324,20210622
000670,0,0,0,0,0,0,0,20210324,20210622
000671,0,0,0,0,0,0,0,20210324,20210622
000672,0,0,0,0,0,0,0,20210324,20210622
000673,0,0,0,0,0,0,0,20210324,20210622
000674,0,0,0,0,0,0,0,20210324,20210622
000675,0,0,0,0,0,0,0,20210324,20210622
000676,0,0,0,0,0,0,0,20210324,20210622
000677,0,0,0,0,0,0,0,20210324,20210622
000678,0,0,0,0,0,0,0,20210324,20210622
000679,0,0,0,0,0,0,0,20210324,20210622
000680,0,0,0,0,0,0,0,20210324,20210622
000681,0,0,0,0,0,0,0,20210324,20210622
000682,0,0,0,0,0,0,0,20210324,20210622
000683,0,0,0,0,0,0,0,20210324,20210622
000684,0,0,0,0,0,0,0,20210324,20210622
000685,0,0,0,0,0,0,0,20210324,20210622
000686,0,0,0,0,0,0,0,20210324,20210622
000687,0,0,0,0,0,0,0,20210324,20210622
000688,0,0,0,0,0,0,0,20210324,20210622
000689,0,0,0,0,0,0,0,20210324,20210622
000690,0,0,0,0,0,0,0,20210324,20210622
000691,0,0,0,0,0,0,0,20210324,20210622
000692,0,0,0,0,0,0,0,20210324,20210622
000693,0,0,0,0,0,0,0,20210324,20210622
000694,0,0,0,0,0,0,0,20210324,20210622
000695,0,0,0,0,0,0,0,20210324,20210622
000696,0,0,0,0,0,0,0,20210324,20210622
000697,0,0,0,0,0,0,0,20210324,20210622
000698,0,0,0,0,0,0,0,20210324,20210622
000699,0,0,0,0,0,0,0,20210324,20210622
000700,0,0,0,0,0,0,0,20210324,20210622
000701,0,0,0,0,0,0,0,20210324,20210622
000702,0,0,0,0,0,0,0,20210324,20210622
000703,0,0,0,0,0,0,0,20210324,20210622
000704,0,0,0,0,0,0,0,20210324,20210622
000705,0,0,0,0,0,0,0,20210324,20210622
000706,0,0,0,0,0,0,0,20210324,20210622
000707,0,0,0,0,0,0,0,20210324,20210622
000708,0,0,0,0,0,0,0,20210324,20210622
000709,0,0,0,0,0,0,0,20210324,20210622
000710,0,0,0,0,0,0,0,20210324,20210622
000711,0,0,0,0,0,0,0,20210324,20210622
000712,0,0,0,0,0,0,0,20210324,20210622
000713,0,0,0,0,0,0,0,20210324,20210622
000714,0,0,0,0,0,0,0,20210324,20210622
000715,0,0,0,0,0,0,0,20210324,20210622
000716,0,0,0,0,0,0,0,20210324,20210622
000717,0,0,0,0,0,0,0,20210324,20210622
000718,0,0,0,0,0,0,0,20210324,20210622
000719,0,0,0,0,0,0,0,20210324,20210622
000720,0,0,0,0,0,0,0,20210324,20210622
000721,0,0,0,0,0,0,0,20210324,20210622
000722,0,0,0,0,0,0,0,20210324,20210622
000723,0,0,0,0,0,0,0,20210324,20210622
000724,0,0,0,0,0,0,0,20210324,20210622
000725,0,0,0,0,0,0,0,20210324,20210622
000726,0,0,0,0,0,0,0,20210324,20210622
000727,0,0,0,0,0,0,0,20210324,20210622
000728,0,0,0,0,0,0,0,20210324,20210622
000729,0,0,0,0,0,0,0,20210324,20210622
000730,0,0,0,0,0,0,0,20210324,20210622
000731,0,0,0,0,0,0,0,20210324,20210622
000732,0,0,0,0,0,0,0,20210324,20210622
000733,0,0,0,0,0,0,0,20210324,20210622
000734,0,0,0,0,0,0,0,20210324,20210622
000735,0,0,0,0,0,0,0,20210324,20210622
000736,0,0,0,0,0,0,0,20210324,20210622
000737,0,0,0,0,0,0,0,20210324,20210622
000738,0,0,0,0,0,0,0,20210324,20210622
000739,0,0,0,0,0,0,0,20210324,20210622
000740,0,0,0,0,0,0,0,20210324,20210622
000741,0,0,0,0,0,0,0,20210324,20210622
000742,0,0,0,0,0,0,0,20210324,20210622
000743,0,0,0,0,0,0,0,20210324,20210622
000744,0,0,0,0,0,0,0,20210324,20210622
000745,0,0,0,0,0,0,0,20210324,20210622
000746,0,0,0,0,0,0,0,20210324,20210622
000747,0,0,0,0,0,0,0,20210324,20210622
000748,0,0,0,0,0,0,0,20210324,20210622
000749,0,0,0,0,0,0,0,20210324,20210622
000750,0,0,0,0,0,0,0,20210324,20210622
000751,0,0,0,0,0,0,0,20210324,20210622
000752,0,0,0,0,0,0,0,20210324,20210622
000753,0,0,0,0,0,0,0,20210324,20210622
000754,0,0,0,0,0,0,0,20210324,20210622
000755,0,0,0,0,0,0,0,20210324,20210622
000756,0,0,0,0,0,0,0,20210324,20210622
000757,0,0,0,0,0,0,0,20210324,20210622
000758,0,0,0,0,0,0,0,20210324,20210622
000759,0,0,0,0,0,0,0,20210324,20210622
000760,0,0,0,0,0,0,0,20210324,20210622
000761,0,0,0,0,0,0,0,20210324,20210622
000762,0,0,0,0,0,0,0,20210324,20210622
000763,0,0,0,0,0,0,0,20210324,20210622
000764,0,0,0,0,0,0,0,20210324,20210622
000765,0,0,0,0,0,0,0,20210324,20210622
000766,0,0,0,0,0,0,0,20210324,20210622
000767,0,0,0,0,0,0,0,20210324,20210622
000768,0,0,0,0,0,0,0,20210324,20210622
000769,0,0,0,0,0,0,0,20210324,20210622
000770,0,0,0,0,0,0,0,20210324,20210622
000771,0,0,0,0,0,0,0,20210324,20210622
000772,0,0,0,0,0,0,0,20210324,20210622
000773,0,0,0,0,0,0,0,20210324,20210622
000774,0,0,0,0,0,0,0,20210324,20210622
000775,0,0,0,0,0,0,0,20210324,20210622
000776,0,0,0,0,0,0,0,20210324,20210622
000777,0,0,0,0,0,0,0,20210324,20210622
000778,0,0,0,0,0,0,0,20210324,20210622
000779,0,0,0,0,0,0,0,20210324,20210622
000780,0,0,0,0,0,0,0,20210324,20210622
000781,0,0,0,0,0,0,0,20210324,20210622
000782,0,0,0,0,0,0,0,20210324,20210622
000783,0,0,0,0,0,0,0,20210324,20210622
000784,0,0,0,0,0,0,0,20210324,20210622
000785,0,0,0,0,0,0,0,20210324,20210622
000786,0,0,0,0,0,0,0,20210324,20210622
000787,0,0,0,0,0,0,0,20210324,20210622
000788,0,0,0,0,0,0,0,20210324,20210622
000789,0,0,0,0,0,0,0,20210324,20210622
000790,0,0,0,0,0,0,0,20210324,20210622
000791,0,0,0,0,0,0,0,20210324,20210622
000792,0,0,0,0,0,0,0,20210324,20210622
000793,0,0,0,0,0,0,0,20210324,20210622
000794,0,0,0,0,0,0,0,20210324,20210622
000795,0,0,0,0,0,0,0,20210324,20210622
000796,0,0,0,0,0,0,0,20210324,20210622
000797,0,0,0,0,0,0,0,20210324,20210622
000798,0,0,0,0,0,0,0,20210324,20210622
000799,0,0,0,0,0,0,0,20210324,20210622
000800,0,0,0,0,0,0,0,20210324,20210622
000801,0,0,0,0,0,0,0,20210324,20210622
000802,0,0,0,0,0,0,0,20210324,20210622
000803,0,0,0,0,0,0,0,20210324,20210622
000804,0,0,0,0,0,0,0,20210324,20210622
000805,0,0,0,0,0,0,0,20210324,20210622
000806,0,0,0,0,0,0,0,20210324,20210622
000807,0,0,0,0,0,0,0,20210324,20210622
000808,0,0,0,0,0,0,0,20210324,20210622
000809,0,0,0,0,0,0,0,20210324,20210622
000810,0,0,0,0,0,0,0,20210324,20210622
000811,0,0,0,0,0,0,0,20210324,20210622
000812,0,0,0,0,0,0,0,20210324,20210622
000813,0,0,0,0,0,0,0,20210324,20210622
000814,0,0,0,0,0,0,0,20210324,20210622
000815,0,0,0,0,0,0,0,20210324,20210622
000816,0,0,0,0,0,0,0,20210324,20210622
000817,0,0,0,0,0,0,0,20210324,20210622
000818,0,0,0,0,0,0,0,20210324,20210622
000819,0,0,0,0,0,0,0,20210324,20210622
000820,0,0,0,0,0,0,0,20210324,20210622
000821,0,0,0,0,0,0,0,20210324,20210622
000822,0,0,0,0,0,0,0,20210324,20210622
000823,0,0,0,0,0,0,0,20210324,20210622
000824,0,0,0,0,0,0,0,20210324,20210622
000825,0,0,0,0,0,0,0,20210324,20210622
000826,0,0,0,0,0,0,0,20210324,20210622
000827,0,0,0,0,0,0,0,20210324,20210622
000828,0,0,0,0,0,0,0,20210324,20210622
000829,0,0,0,0,0,0,0,20210324,20210622
000830,0,0,0,0,0,0,0,20210324,20210622
000831,0,0,0,0,0,0,0,20210324,20210622
000832,0,0,0,0,0,0,0,20210324,20210622
000833,0,0,0,0,0,0,0,20210324,20210622
000834,0,0,0,0,0,0,0,20210324,20210622
000835,0,0,0,0,0,0,0,20210324,20210622
000836,0,0,0,0,0,0,0,20210324,20210622
000837,0,0,0,0,0,0,0,20210324,20210622
000838,0,0,0,0,0,0,0,20210324,20210622
000839,0,0,0,0,0,0,0,20210324,20210622
000840,0,0,0,0,0,0,0,20210324,20210622
000841,0,0,0,0,0,0,0,20210324,20210622
000842,0,0,0,0,0,0,0,20210324,20210622
000843,0,0,0,0,0,0,0,20210324,20210622
000844,0,0,0,0,0,0,0,20210324,20210622
000845,0,0,0,0,0,0,0,20210324,20210622
000846,0,0,0,0,0,0,0,20210324,20210622
000847,0,0,0,0,0,0,0,20210324,20210622
000848,0,0,0,0,0,0,0,20210324,20210622
000849,0,0,0,0,0,0,0,20210324,20210622
000850,0,0,0,0,0,0,0,20210324,20210622
000851,0,0,0,0,0,0,0,20210324,20210622
000852,0,0,0,0,0,0,0,20210324,20210622
000853,0,0,0,0,0,0,0,20210324,20210622
000854,0,0,0,0,0,0,0,20210324,20210622
000855,0,0,0,0,0,0,0,20210324,20210622
000856,0,0,0,0,0,0,0,20210324,20210622
000857,0,0,0,0,0,0,0,20210324,20210622
000858,0,0,0,0,0,0,0,20210324,20210622
000859,0,0,0,0,0,0,0,20210324,20210622
000860,0,0,0,0,0,0,0,20210324,20210622
000861,0,0,0,0,0,0,0,20210324,20210622
000862,0,0,0,0,0,0,0,20210324,20210622
000863,0,0,0,0,0,0,0,20210324,20210622
000864,0,0,0,0,0,0,0,20210324,20210622
000865,0,0,0,0,0,0,0,20210324,20210622
000866,0,0,0,0,0,0,0,20210324,20210622
000867,0,0,0,0,0,0,0,20210324,20210622
000868,0,0,0,0,0,0,0,20210324,20210622
000869,0,0,0,0,0,0,0,20210324,20210622
000870,0,0,0,0,0,0,0,20210324,20210622
000871,0,0,0,0,0,0,0,20210324,20210622
000872,0,0,0,0,0,0,0,20210324,20210622
000873,0,0,0,0,0,0,0,20210324,20210622
000874,0,0,0,0,0,0,0,20210324,20210622
000875,0,0,0,0,0,0,0,20210324,20210622
000876,0,0,0,0,0,0,0,20210324,20210622
000877,0,0,0,0,0,0,0,20210324,20210622
000878,0,0,0,0,0,0,0,20210324,20210622
000879,0,0,0,0,0,0,0,20210324,20210622
000880,0,0,0,0,0,0,0,20210324,20210622
000881,0,0,0,0,0,0,0,20210324,20210622
000882,0,0,0,0,0,0,0,20210324,20210622
000883,0,0,0,0,0,0,0,20210324,20210622
000884,0,0,0,0,0,0,0,20210324,20210622
000885,0,0,0,0,0,0,0,20210324,20210622
000886,0,0,0,0,0,0,0,20210324,20210622
000887,0,0,0,0,0,0,0,20210324,20210622
000888,0,0,0,0,0,0,0,20210324,20210622
000889,0,0,0,0,0,0,0,20210324,20210622
000890,0,0,0,0,0,0,0,20210324,20210622
000891,0,0,0,0,0,0,0,20210324,20210622
000892,0,0,0,0,0,0,0,20210324,20210622
000893,0,0,0,0,0,0,0,20210324,20210622
000894,0,0,0,0,0,0,0,20210324,20210622
000895,0,0,0,0,0,0,0,20210324,20210622
000896,0,0,0,0,0,0,0,20210324,20210622
000897,0,0,0,0,0,0,0,20210324,20210622
000898,0,0,0,0,0,0,0,20210324,20210622
000899,0,0,0,0,0,0,0,20210324,20210622
000900,0,0,0,0,0,0,0,20210324,20210622
000901,0,0,0,0,0,0,0,20210324,20210622
000902,0,0,0,0,0,0,0,20210324,20210622
000903,0,0,0,0,0,0,0,20210324,20210622
000904,0,0,0,0,0,0,0,20210324,20210622
000905,0,0,0,0,0,0,0,20210324,20210622
000906,0,0,0,0,0,0,0,20210324,20210622
000907,0,0,0,0,0,0,0,20210324,20210622
000908,0,0,0,0,0,0,0,20210324,20210622
000909,0,0,0,0,0,0,0,20210324,20210622
000910,0,0,0,0,0,0,0,20210324,20210622
000911,0,0,0,0,0,0,0,20210324,20210622
000912,0,0,0,0,0,0,0,20210324,20210622
000913,0,0,0,0,0,0,0,20210324,20210622
000914,0,0,0,0,0,0,0,20210324,20210622
000915,0,0,0,0,0,0,0,20210324,20210622
000916,0,0,0,0,0,0,0,20210324,20210622
000917,0,0,0,0,0,0,0,20210324,20210622
000918,0,0,0,0,0,0,0,20210324,20210622
000919,0,0,0,0,0,0,0,20210324,20210622
000920,0,0,0,0,0,0,0,20210324,20210622
000921,0,0,0,0,0,0,0,20210324,20210622
000922,0,0,0,0,0,0,0,20210324,20210622
000923,0,0,0,0,0,0,0,20210324,20210622
000924,0,0,0,0,0,0,0,20210324,20210622
000925,0,0,0,0,0,0,0,20210324,20210622
000926,0,0,0,0,0,0,0,20210324,20210622
000927,0,0,0,0,0,0,0,20210324,20210622
000928,0,0,0,0,0,0,0,20210324,20210622
000929,0,0,0,0,0,0,0,20210324,20210622
000930,0,0,0,0,0,0,0,20210324,20210622
000931,0,0,0,0,0,0,0,20210324,20210622
000932,0,0,0,0,0,0,0,20210324,20210622
000933,0,0,0,0,0,0,0,20210324,20210622
000934,0,0,0,0,0,0,0,20210324,20210622
000935,0,0,0,0,0,0,0,20210324,20210622
000936,0,0,0,0,0,0,0,20210324,20210622
000937,0,0,0,0,0,0,0,20210324,20210622
000938,0,0,0,0,0,0,0,20210324,20210622
000939,0,0,0,0,0,0,0,20210324,20210622
000940,0,0,0,0,0,0,0,20210324,20210622
000941,0,0,0,0,0,0,0,20210324,20210622
000942,0,0,0,0,0,0,0,20210324,20210622
000943,0,0,0,0,0,0,0,20210324,20210622
000944,0,0,0,0,0,0,0,20210324,20210622
000945,0,0,0,0,0,0,0,20210324,20210622
000946,0,0,0,0,0,0,0,20210324,20210622
000947,0,0,0,0,0,0,0,20210324,20210622
000948,0,0,0,0,0,0,0,20210324,20210622
000949,0,0,0,0,0,0,0,20210324,20210622
000950,0,0,0,0,0,0,0,20210324,20210622
000951,0,0,0,0,0,0,0,20210324,20210622
000952,0,0,0,0,0,0,0,20210324,20210622
000953,0,0,0,0,0,0,0,20210324,20210622
000954,0,0,0,0,0,0,0,20210324,20210622
000955,0,0,0,0,0,0,0,20210324,20210622
000956,0,0,0,0,0,0,0,20210324,20210622
000957,0,0,0,0,0,0,0,20210324,20210622
000958,0,0,0,0,0,0,0,20210324,20210622
000959,0,0,0,0,0,0,0,20210324,20210622
000960,0,0,0,0,0,0,0,20210324,20210622
000961,0,0,0,0,0,0,0,20210324,20210622
000962,0,0,0,0,0,0,0,20210324,20210622
000963,0,0,0,0,0,0,0,20210324,20210622
000964,0,0,0,0,0,0,0,20210324,20210622
000965,0,0,0,0,0,0,0,20210324,20210622
000966,0,0,0,0,0,0,0,20210324,20210622
000967,0,0,0,0,0,0,0,20210324,20210622
000968,0,0,0,0,0,0,0,20210324,20210622
000969,0,0,0,0,0,0,0,20210324,20210622
000970,0,0,0,0,0,0,0,20210324,20210622
000971,0,0,0,0,0,0,0,20210324,20210622
000972,0,0,0,0,0,0,0,20210324,20210622
000973,0,0,0,0,0,0,0,20210324,20210622
000974,0,0,0,0,0,0,0,20210324,20210622
000975,0,0,0,0,0,0,0,20210324,20210622
000976,0,0,0,0,0,0,0,20210324,20210622
000977,0,0,0,0,0,0,0,20210324,20210622
000978,0,0,0,0,0,0,0,20210324,20210622
000979,0,0,0,0,0,0,0,20210324,20210622
000980,0,0,0,0,0,0,0,20210324,20210622
000981,0,0,0,0,0,0,0,20210324,20210622
000982,0,0,0,0,0,0,0,20210324,20210622
000983,0,0,0,0,0,0,0,20210324,20210622
000984,0,0,0,0,0,0,0,20210324,20210622
000985,0,0,0,0,0,0,0,20210324,20210622
000986,0,0,0,0,0,0,0,20210324,20210622
000987,0,0,0,0,0,0,0,20210324,20210622
000988,0,0,0,0,0,0,0,20210324,20210622
000989,0,0,0,0,0,0,0,20210324,20210622
000990,0,0,0,0,0,0,0,20210324,20210622
000991,0,0,0,0,0,0,0,20210324,20210622
000992,0,0,0,0,0,0,0,20210324,20210622
000993,0,0,0,0,0,0,0,20210324,20210622
000994,0,0,0,0,0,0,0,20210324,20210622
000995,0,0,0,0,0,0,0,20210324,20210622
000996,0,0,0,0,0,0,0,20210324,20210622
000997,0,0,0,0,0,0,0,20210324,20210622
000998,0,0,0,0,0,0,0,20210324,20210622
000999,0,0,0,0,0,0,0,20210324,20210622
001000,0,0,0,0,0,0,0,20210324,20210622
001001,0,0,0,0,0,0,0,20210324,20210622
001002,0,0,0,0,0,0,0,20210324,20210622
001003,0,0,0,0,0,0,0,20210324,20210622
001004,0,0,0,0,0,0,0,20210324,20210622
001005,0,0,0,0,0,0,0,20210324,20210622
001006,0,0,0,0,0,0,0,20210324,20210622
001007,0,0,0,0,0,0,0,20210324,20210622
001008,0,0,0,0,0,0,0,20210324,20210622
001009,0,0,0,0,0,0,0,20210324,20210622
001010,0,0,0,0,0,0,0,20210324,20210622
001011,0,0,0,0,0,0,0,20210324,20210622
001012,0,0,0,0,0,0,0,20210324,20210622
001013,0,0,0,0,0,0,0,20210324,20210622
001014,0,0,0,0,0,0,0,20210324,20210622
001015,0,0,0,0,0,0,0,20210324,20210622
001016,0,0,0,0,0,0,0,20210324,20210622
001017,0,0,0,0,0,0,0,20210324,20210622
001018,0,0,0,0,0,0,0,20210324,20210622
001019,0,0,0,0,0,0,0,20210324,20210622
001020,0,0,0,0,0,0,0,20210324,20210622
001021,0,0,0,0,0,0,0,20210324,20210622
001022,0,0,0,0,0,0,0,20210324,20210622
001023,0,0,0,0,0,0,0,20210324,20210622
001024,0,0,0,0,0,0,0,20210324,20210622
001025,0,0,0,0,0,0,0,20210324,20210622
001026,0,0,0,0,0,0,0,20210324,20210622
001027,0,0,0,0,0,0,0,20210324,20210622
001028,0,0,0,0,0,0,0,20210324,20210622
001029,0,0,0,0,0,0,0,20210324,20210622
001030,0,0,0,0,0,0,0,20210324,20210622
001031,0,0,0,0,0,0,0,20210324,20210622
001032,0,0,0,0,0,0,0,20210324,20210622
001033,0,0,0,0,0,0,0,20210324,20210622
001034,0,0,0,0,0,0,0,20210324,20210622
001035,0,0,0,0,0,0,0,20210324,20210622
001036,0,0,0,0,0,0,0,20210324,20210622
001037,0,0,0,0,0,0,0,20210324,20210622
001038,0,0,0,0,0,0,0,20210324,20210622
001039,0,0,0,0,0,0,0,20210324,20210622
001040,0,0,0,0,0,0,0,20210324,20210622
001041,0,0,0,0,0,0,0,20210324,20210622
001042,0,0,0,0,0,0,0,20210324,20210622
001043,0,0,0,0,0,0,0,20210324,20210622
001044,0,0,0,0,0,0,0,20210324,20210622
001045,0,0,0,0,0,0,0,20210324,20210622
001046,0,0,0,0,0,0,0,20210324,20210622
001047,0,0,0,0,0,0,0,20210324,20210622
001048,0,0,0,0,0,0,0,20210324,20210622
001049,0,0,0,0,0,0,0,20210324,20210622
001050,0,0,0,0,0,0,0,20210324,20210622
001051,0,0,0,0,0,0,0,20210324,20210622
001052,0,0,0,0,0,0,0,20210324,20210622
001053,0,0,0,0,0,0,0,20210324,20210622
001054,0,0,0,0,0,0,0,20210324,20210622
001055,0,0,0,0,0,0,0,20210324,20210622
001056,0,0,0,0,0,0,0,20210324,20210622
001057,0,0,0,0,0,0,0,20210324,20210622
001058,0,0,0,0,0,0,0,20210324,20210622
001059,0,0,0,0,0,0,0,20210324,20210622
001060,0,0,0,0,0,0,0,20210324,20210622
001061,0,0,0,0,0,0,0,20210324,20210622
001062,0,0,0,0,0,0,0,20210324,20210622
001063,0,0,0,0,0,0,0,20210324,20210622
001064,0,0,0,0,0,0,0,20210324,20210622
001065,0,0,0,0,0,0,0,20210324,20210622
001066,0,0,0,0,0,0,0,20210324,20210622
001067,0,0,0,0,0,0,0,20210324,20210622
001068,0,0,0,0,0,0,0,20210324,20210622
001069,0,0,0,0,0,0,0,20210324,20210622
001070,0,0,0,0,0,0,0,20210324,20210622
001071,0,0,0,0,0,0,0,20210324,20210622
001072,0,0,0,0,0,0,0,20210324,20210622
001073,0,0,0,0,0,0,0,20210324,20210622
001074,0,0,0,0,0,0,0,20210324,20210622
001075,0,0,0,0,0,0,0,20210324,20210622
001076,0,0,0,0,0,0,0,20210324,20210622
001077,0,0,0,0,0,0,0,20210324,20210622
001078,0,0,0,0,0,0,0,20210324,20210622
001079,0,0,0,0,0,0,0,20210324,20210622
001080,0,0,0,0,0,0,0,20210324,20210622
001081,0,0,0,0,0,0,0,20210324,20210622
001082,0,0,0,0,0,0,0,20210324,20210622
001083,0,0,0,0,0,0,0,20210324,20210622
001084,0,0,0,0,0,0,0,20210324,20210622
001085,0,0,0,0,0,0,0,20210324,20210622
001086,0,0,0,0,0,0,0,20210324,20210622
001087,0,0,0,0,0,0,0,20210324,20210622
001088,0,0,0,0,0,0,0,20210324,20210622
001089,0,0,0,0,0,0,0,20210324,20210622
001090,0,0,0,0,0,0,0,20210324,20210622
001091,0,0,0,0,0,0,0,20210324,20210622
001092,0,0,0,0,0,0,0,20210324,20210622
001093,0,0,0,0,0,0,0,20210324,20210622
001094,0,0,0,0,0,0,0,20210324,20210622
001095,0,0,0,0,0,0,0,20210324,20210622
001096,0,0,0,0,0,0,0,20210324,20210622
001097,0,0,0,0,0,0,0,20210324,20210622
001098,0,0,0,0,0,0,0,20210324,20210622
001099,0,0,0,0,0,0,0,20210324,20210622
001100,0,0,0,0,0,0,0,20210324,20210622
001101,0,0,0,0,0,0,0,20210324,20210622
001102,0,0,0,0,0,0,0,20210324,20210622
001103,0,0,0,0,0,0,0,20210324,20210622
001104,0,0,0,0,0,0,0,20210324,20210622
001105,0,0,0,0,0,0,0,20210324,20210622
001106,0,0,0,0,0,0,0,20210324,20210622
001107,0,0,0,0,0,0,0,20210324,20210622
001108,0,0,0,0,0,0,0,20210324,20210622
001109,0,0,0,0,0,0,0,20210324,20210622
001110,0,0,0,0,0,0,0,20210324,20210622
001111,0,0,0,0,0,0,0,20210324,20210622
001112,0,0,0,0,0,0,0,20210324,20210622
001113,0,0,0,0,0,0,0,20210324,20210622
001114,0,0,0,0,0,0,0,20210324,20210622
