service_id,date,exception_type
000439,20210419,1
000439,20210420,1
000439,20210421,1
000439,20210422,1
000439,20210423,1
000439,20210426,1
000439,20210427,1
000439,20210428,1
000439,20210429,1
000439,20210430,1
000439,20210503,1
000439,20210504,1
000439,20210505,1
000439,20210506,1
000439,20210507,1
000439,20210510,1
000439,20210511,1
000439,20210512,1
000439,20210517,1
000439,20210518,1
000439,20210519,1
000439,20210520,1
000439,20210521,1
000439,20210525,1
000439,20210526,1
000439,20210527,1
000439,20210528,1
000439,20210531,1
000439,20210601,1
000439,20210602,1
000439,20210603,1
000439,20210604,1
000439,20210607,1
000439,20210608,1
000439,20210609,1
000439,20210610,1
000439,20210611,1
000439,20210614,1
000439,20210615,1
000439,20210616,1
000439,20210617,1
000439,20210618,1
000439,20210621,1
000439,20210622,1
000440,20210328,1
000440,20210330,1
000440,20210331,1
000440,20210401,1
000440,20210402,1
000440,20210404,1
000440,20210405,1
000440,20210407,1
000440,20210408,1
000440,20210409,1
000440,20210411,1
000440,20210413,1
000440,20210414,1
000440,20210415,1
000440,20210416,1
000440,20210418,1
000440,20210420,1
000440,20210421,1
000440,20210422,1
000440,20210423,1
000440,20210425,1
000440,20210427,1
000440,20210428,1
000440,20210429,1
000440,20210430,1
000440,20210502,1
000440,20210504,1
000440,20210505,1
000440,20210506,1
000440,20210507,1
000440,20210509,1
000440,20210511,1
000440,20210512,1
000440,20210516,1
000440,20210518,1
000440,20210519,1
000440,20210520,1
000440,20210521,1
000440,20210524,1
000440,20210526,1
000440,20210527,1
000440,20210528,1
000440,20210530,1
000440,20210601,1
000440,20210602,1
000440,20210603,1
000440,20210604,1
000440,20210606,1
000440,20210608,1
000440,20210609,1
000440,20210610,1
000440,20210611,1
000440,20210613,1
000440,20210615,1
000440,20210616,1
000440,20210617,1
000440,20210618,1
000440,20210620,1
000440,20210622,1
000441,20210404,1
000441,20210405,1
000441,20210411,1
000441,20210418,1
000441,20210425,1
000441,20210502,1
000441,20210509,1
000441,20210516,1
000441,20210524,1
000441,20210530,1
000441,20210606,1
000441,20210613,1
000441,20210620,1
000442,20210324,1
000442,20210325,1
000442,20210326,1
000442,20210327,1
000442,20210328,1
000442,20210329,1
000442,20210330,1
000442,20210331,1
000442,20210401,1
000442,20210402,1
000442,20210403,1
000442,20210404,1
000442,20210405,1
000442,20210406,1
000442,20210407,1
000442,20210408,1
000442,20210409,1
000442,20210410,1
000442,20210411,1
000442,20210412,1
000442,20210413,1
000442,20210414,1
000442,20210415,1
000442,20210416,1
000442,20210417,1
000442,20210418,1
000442,20210419,1
000442,20210420,1
000442,20210421,1
000442,20210422,1
000442,20210423,1
000442,20210424,1
000442,20210425,1
000442,20210426,1
000442,20210427,1
000442,20210428,1
000442,20210429,1
000442,20210430,1
000442,20210501,1
000442,20210502,1
000442,20210503,1
000442,20210504,1
000442,20210505,1
000442,20210506,1
000442,20210507,1
000442,20210508,1
000442,20210509,1
000442,20210510,1
000442,20210511,1
000442,20210512,1
000442,20210513,1
000442,20210516,1
000442,20210517,1
000442,20210518,1
000442,20210519,1
000442,20210520,1
000442,20210521,1
000442,20210524,1
000442,20210525,1
000442,20210526,1
000442,20210527,1
000442,20210528,1
000442,20210529,1
000442,20210530,1
000442,20210531,1
000442,20210601,1
000442,20210602,1
000442,20210603,1
000442,20210604,1
000442,20210605,1
000442,20210606,1
000442,20210607,1
000442,20210608,1
000442,20210609,1
000442,20210610,1
000442,20210611,1
000442,20210612,1
000442,20210613,1
000442,20210614,1
000442,20210615,1
000442,20210616,1
000442,20210617,1
000442,20210618,1
000442,20210619,1
000442,20210620,1
000442,20210621,1
000442,20210622,1
000443,20210324,1
000443,20210326,1
000443,20210327,1
000443,20210329,1
000443,20210330,1
000443,20210331,1
000443,20210401,1
000443,20210402,1
000443,20210403,1
000443,20210406,1
000443,20210407,1
000443,20210408,1
000443,20210409,1
000443,20210410,1
000443,20210412,1
000443,20210413,1
000443,20210414,1
000443,20210415,1
000443,20210416,1
000443,20210417,1
000443,20210419,1
000443,20210420,1
000443,20210421,1
000443,20210422,1
000443,20210423,1
000443,20210424,1
000443,20210426,1
000443,20210427,1
000443,20210428,1
000443,20210429,1
000443,20210430,1
000443,20210501,1
000443,20210503,1
000443,20210504,1
000443,20210505,1
000443,20210506,1
000443,20210507,1
000443,20210508,1
000443,20210510,1
000443,20210511,1
000443,20210512,1
000443,20210513,1
000443,20210517,1
000443,20210518,1
000443,20210519,1
000443,20210520,1
000443,20210521,1
000443,20210524,1
000443,20210525,1
000443,20210526,1
000443,20210527,1
000443,20210528,1
000443,20210529,1
000443,20210531,1
000443,20210601,1
000443,20210602,1
000443,20210603,1
000443,20210604,1
000443,20210605,1
000443,20210607,1
000443,20210608,1
000443,20210609,1
000443,20210610,1
000443,20210611,1
000443,20210612,1
000443,20210614,1
000443,20210615,1
000443,20210616,1
000443,20210617,1
000443,20210618,1
000443,20210619,1
000443,20210621,1
000443,20210622,1
000444,20210328,1
000444,20210404,1
000444,20210405,1
000444,20210411,1
000444,20210418,1
000444,20210425,1
000444,20210502,1
000444,20210509,1
000444,20210516,1
000444,20210530,1
000444,20210606,1
000444,20210613,1
000444,20210620,1
000445,20210327,1
000445,20210328,1
000445,20210329,1
000445,20210330,1
000445,20210331,1
000445,20210401,1
000445,20210402,1
000445,20210403,1
000445,20210405,1
000445,20210406,1
000445,20210407,1
000445,20210408,1
000445,20210409,1
000445,20210410,1
000445,20210411,1
000445,20210412,1
000445,20210413,1
000445,20210414,1
000445,20210415,1
000445,20210416,1
000445,20210417,1
000445,20210418,1
000445,20210419,1
000445,20210420,1
000445,20210421,1
000445,20210422,1
000445,20210423,1
000445,20210424,1
000445,20210425,1
000445,20210426,1
000445,20210427,1
000445,20210428,1
000445,20210429,1
000445,20210430,1
000445,20210501,1
000445,20210502,1
000445,20210503,1
000445,20210504,1
000445,20210505,1
000445,20210506,1
000445,20210507,1
000445,20210508,1
000445,20210509,1
000445,20210510,1
000445,20210511,1
000445,20210512,1
000445,20210513,1
000445,20210516,1
000445,20210517,1
000445,20210518,1
000445,20210519,1
000445,20210520,1
000445,20210521,1
000445,20210522,1
000445,20210524,1
000445,20210525,1
000445,20210526,1
000445,20210527,1
000445,20210528,1
000445,20210529,1
000445,20210530,1
000445,20210531,1
000445,20210601,1
000445,20210602,1
000445,20210603,1
000445,20210604,1
000445,20210605,1
000445,20210606,1
000445,20210607,1
000445,20210608,1
000445,20210609,1
000445,20210610,1
000445,20210611,1
000445,20210612,1
000445,20210613,1
000445,20210614,1
000445,20210615,1
000445,20210616,1
000445,20210617,1
000445,20210618,1
000445,20210619,1
000445,20210620,1
000445,20210621,1
000445,20210622,1
000446,20210329,1
000446,20210330,1
000446,20210331,1
000446,20210401,1
000446,20210402,1
000446,20210403,1
000446,20210404,1
000446,20210405,1
000446,20210406,1
000446,20210407,1
000446,20210408,1
000446,20210409,1
000446,20210410,1
000446,20210411,1
000446,20210412,1
000446,20210413,1
000446,20210414,1
000446,20210415,1
000446,20210416,1
000446,20210417,1
000446,20210418,1
000446,20210419,1
000446,20210420,1
000446,20210421,1
000446,20210422,1
000446,20210423,1
000446,20210424,1
000446,20210425,1
000446,20210426,1
000446,20210427,1
000446,20210428,1
000446,20210429,1
000446,20210430,1
000446,20210501,1
000446,20210502,1
000446,20210503,1
000446,20210504,1
000446,20210505,1
000446,20210506,1
000446,20210507,1
000446,20210508,1
000446,20210509,1
000446,20210510,1
000446,20210511,1
000446,20210512,1
000446,20210513,1
000446,20210516,1
000446,20210517,1
000446,20210518,1
000446,20210519,1
000446,20210520,1
000446,20210521,1
000446,20210524,1
000446,20210525,1
000446,20210526,1
000446,20210527,1
000446,20210528,1
000446,20210529,1
000446,20210530,1
000446,20210531,1
000446,20210601,1
000446,20210602,1
000446,20210603,1
000446,20210604,1
000446,20210605,1
000446,20210606,1
000446,20210607,1
000446,20210608,1
000446,20210609,1
000446,20210610,1
000446,20210611,1
000446,20210612,1
000446,20210613,1
000446,20210614,1
000446,20210615,1
000446,20210616,1
000446,20210617,1
000446,20210618,1
000446,20210619,1
000446,20210620,1
000446,20210621,1
000446,20210622,1
000447,20210402,1
000447,20210404,1
000447,20210405,1
000447,20210409,1
000447,20210411,1
000447,20210416,1
000447,20210418,1
000447,20210423,1
000447,20210425,1
000447,20210430,1
000447,20210502,1
000447,20210507,1
000447,20210509,1
000447,20210512,1
000447,20210513,1
000447,20210516,1
000447,20210521,1
000447,20210524,1
000447,20210528,1
000447,20210529,1
000447,20210530,1
000447,20210604,1
000447,20210605,1
000447,20210606,1
000447,20210611,1
000447,20210612,1
000447,20210613,1
000447,20210618,1
000447,20210619,1
000447,20210620,1
000448,20210517,1
000448,20210518,1
000448,20210519,1
000448,20210520,1
000448,20210525,1
000448,20210526,1
000448,20210527,1
000448,20210531,1
000448,20210601,1
000448,20210602,1
000448,20210603,1
000448,20210607,1
000448,20210608,1
000448,20210609,1
000448,20210610,1
000448,20210614,1
000448,20210615,1
000448,20210616,1
000448,20210617,1
000448,20210621,1
000448,20210622,1
000449,20210615,1
000449,20210616,1
000450,20210324,1
000450,20210325,1
000450,20210326,1
000450,20210327,1
000450,20210328,1
000450,20210329,1
000450,20210330,1
000450,20210331,1
000450,20210401,1
000450,20210402,1
000450,20210403,1
000450,20210404,1
000450,20210405,1
000450,20210406,1
000450,20210407,1
000450,20210408,1
000450,20210409,1
000450,20210410,1
000450,20210411,1
000450,20210412,1
000450,20210413,1
000450,20210414,1
000450,20210415,1
000450,20210416,1
000450,20210417,1
000450,20210418,1
000450,20210419,1
000450,20210420,1
000450,20210421,1
000450,20210422,1
000450,20210423,1
000450,20210424,1
000450,20210425,1
000450,20210426,1
000450,20210427,1
000450,20210428,1
000450,20210429,1
000450,20210430,1
000450,20210501,1
000450,20210502,1
000450,20210503,1
000450,20210504,1
000450,20210505,1
000450,20210506,1
000450,20210507,1
000450,20210508,1
000450,20210509,1
000450,20210510,1
000450,20210511,1
000450,20210512,1
000450,20210513,1
000450,20210516,1
000450,20210517,1
000450,20210518,1
000450,20210519,1
000450,20210520,1
000450,20210521,1
000450,20210524,1
000450,20210525,1
000450,20210526,1
000450,20210527,1
000450,20210528,1
000450,20210529,1
000450,20210530,1
000450,20210531,1
000450,20210601,1
000450,20210602,1
000450,20210603,1
000450,20210604,1
000450,20210605,1
000450,20210606,1
000450,20210607,1
000450,20210608,1
000450,20210609,1
000450,20210610,1
000450,20210611,1
000450,20210612,1
000450,20210613,1
000450,20210614,1
000450,20210617,1
000450,20210618,1
000450,20210619,1
000450,20210620,1
000450,20210621,1
000450,20210622,1
000451,20210324,1
000451,20210325,1
000451,20210326,1
000451,20210327,1
000451,20210328,1
000451,20210329,1
000451,20210330,1
000451,20210331,1
000451,20210401,1
000451,20210402,1
000451,20210403,1
000451,20210404,1
000451,20210405,1
000451,20210406,1
000451,20210407,1
000451,20210408,1
000451,20210409,1
000451,20210410,1
000451,20210411,1
000451,20210412,1
000451,20210413,1
000451,20210414,1
000451,20210415,1
000451,20210416,1
000451,20210417,1
000451,20210418,1
000451,20210419,1
000451,20210420,1
000451,20210421,1
000451,20210422,1
000451,20210423,1
000451,20210424,1
000451,20210425,1
000451,20210426,1
000451,20210427,1
000451,20210428,1
000451,20210429,1
000451,20210430,1
000451,20210501,1
000451,20210502,1
000451,20210503,1
000451,20210504,1
000451,20210505,1
000451,20210506,1
000451,20210507,1
000451,20210508,1
000451,20210509,1
000451,20210510,1
000451,20210511,1
000451,20210512,1
000451,20210513,1
000451,20210516,1
000451,20210517,1
000451,20210518,1
000451,20210519,1
000451,20210520,1
000451,20210521,1
000451,20210522,1
000451,20210524,1
000451,20210525,1
000451,20210526,1
000451,20210527,1
000451,20210528,1
000451,20210529,1
000451,20210530,1
000451,20210531,1
000451,20210601,1
000451,20210602,1
000451,20210603,1
000451,20210604,1
000451,20210605,1
000451,20210606,1
000451,20210607,1
000451,20210608,1
000451,20210609,1
000451,20210610,1
000451,20210611,1
000451,20210612,1
000451,20210613,1
000451,20210614,1
000451,20210615,1
000451,20210616,1
000451,20210617,1
000451,20210618,1
000451,20210619,1
000451,20210620,1
000451,20210621,1
000451,20210622,1
000452,20210622,1
000453,20210326,1
000453,20210329,1
000453,20210330,1
000453,20210331,1
000453,20210401,1
000453,20210402,1
000453,20210403,1
000453,20210404,1
000453,20210405,1
000453,20210406,1
000453,20210407,1
000453,20210408,1
000453,20210409,1
000453,20210410,1
000453,20210411,1
000453,20210412,1
000453,20210413,1
000453,20210414,1
000453,20210415,1
000453,20210416,1
000453,20210417,1
000453,20210418,1
000453,20210419,1
000453,20210420,1
000453,20210421,1
000453,20210422,1
000453,20210423,1
000453,20210424,1
000453,20210425,1
000453,20210426,1
000453,20210427,1
000453,20210428,1
000453,20210429,1
000453,20210430,1
000453,20210501,1
000453,20210502,1
000453,20210503,1
000453,20210504,1
000453,20210505,1
000453,20210506,1
000453,20210507,1
000453,20210508,1
000453,20210509,1
000453,20210510,1
000453,20210511,1
000453,20210512,1
000453,20210513,1
000453,20210516,1
000453,20210517,1
000453,20210518,1
000453,20210519,1
000453,20210520,1
000453,20210521,1
000453,20210522,1
000453,20210524,1
000453,20210525,1
000453,20210526,1
000453,20210527,1
000453,20210528,1
000453,20210529,1
000453,20210530,1
000453,20210531,1
000453,20210601,1
000453,20210602,1
000453,20210603,1
000453,20210604,1
000453,20210605,1
000453,20210606,1
000453,20210607,1
000453,20210608,1
000453,20210609,1
000453,20210610,1
000453,20210611,1
000453,20210612,1
000453,20210613,1
000453,20210614,1
000453,20210615,1
000453,20210616,1
000453,20210617,1
000453,20210618,1
000453,20210619,1
000453,20210620,1
000453,20210621,1
000454,20210329,1
000454,20210330,1
000454,20210331,1
000454,20210401,1
000454,20210402,1
000454,20210403,1
000454,20210404,1
000454,20210405,1
000454,20210406,1
000454,20210407,1
000454,20210408,1
000454,20210409,1
000454,20210410,1
000454,20210411,1
000454,20210412,1
000454,20210413,1
000454,20210414,1
000454,20210415,1
000454,20210416,1
000454,20210417,1
000454,20210418,1
000454,20210419,1
000454,20210420,1
000454,20210421,1
000454,20210422,1
000454,20210423,1
000454,20210424,1
000454,20210425,1
000454,20210426,1
000454,20210427,1
000454,20210428,1
000454,20210429,1
000454,20210430,1
000454,20210501,1
000454,20210502,1
000454,20210503,1
000454,20210504,1
000454,20210505,1
000454,20210506,1
000454,20210507,1
000454,20210508,1
000454,20210509,1
000454,20210510,1
000454,20210511,1
000454,20210512,1
000454,20210513,1
000454,20210516,1
000454,20210517,1
000454,20210518,1
000454,20210519,1
000454,20210520,1
000454,20210521,1
000454,20210522,1
000454,20210524,1
000454,20210525,1
000454,20210526,1
000454,20210527,1
000454,20210528,1
000454,20210529,1
000454,20210530,1
000454,20210531,1
000454,20210601,1
000454,20210602,1
000454,20210603,1
000454,20210604,1
000454,20210605,1
000454,20210606,1
000454,20210607,1
000454,20210608,1
000454,20210609,1
000454,20210610,1
000454,20210611,1
000454,20210612,1
000454,20210613,1
000454,20210614,1
000454,20210615,1
000454,20210616,1
000454,20210617,1
000454,20210618,1
000454,20210619,1
000454,20210620,1
000454,20210621,1
000454,20210622,1
000455,20210329,1
000455,20210330,1
000455,20210331,1
000455,20210401,1
000455,20210402,1
000455,20210404,1
000455,20210405,1
000455,20210406,1
000455,20210407,1
000455,20210408,1
000455,20210409,1
000455,20210411,1
000455,20210412,1
000455,20210413,1
000455,20210414,1
000455,20210415,1
000455,20210416,1
000455,20210418,1
000455,20210419,1
000455,20210420,1
000455,20210421,1
000455,20210422,1
000455,20210423,1
000455,20210425,1
000455,20210426,1
000455,20210427,1
000455,20210428,1
000455,20210429,1
000455,20210430,1
000455,20210502,1
000455,20210503,1
000455,20210504,1
000455,20210505,1
000455,20210506,1
000455,20210507,1
000455,20210509,1
000455,20210510,1
000455,20210511,1
000455,20210512,1
000455,20210516,1
000455,20210517,1
000455,20210518,1
000455,20210519,1
000455,20210520,1
000455,20210521,1
000455,20210524,1
000455,20210525,1
000455,20210526,1
000455,20210527,1
000455,20210528,1
000455,20210530,1
000455,20210531,1
000455,20210601,1
000455,20210602,1
000455,20210603,1
000455,20210604,1
000455,20210606,1
000455,20210607,1
000455,20210608,1
000455,20210609,1
000455,20210610,1
000455,20210611,1
000455,20210613,1
000455,20210614,1
000455,20210615,1
000455,20210616,1
000455,20210617,1
000455,20210618,1
000455,20210620,1
000455,20210621,1
000455,20210622,1
000456,20210402,1
000456,20210404,1
000456,20210405,1
000456,20210409,1
000456,20210411,1
000456,20210416,1
000456,20210418,1
000456,20210423,1
000456,20210425,1
000456,20210430,1
000456,20210502,1
000456,20210507,1
000456,20210509,1
000456,20210512,1
000456,20210513,1
000456,20210516,1
000456,20210517,1
000456,20210518,1
000456,20210519,1
000456,20210520,1
000456,20210521,1
000456,20210522,1
000456,20210524,1
000456,20210525,1
000456,20210526,1
000456,20210527,1
000456,20210528,1
000456,20210529,1
000456,20210530,1
000456,20210531,1
000456,20210601,1
000456,20210602,1
000456,20210603,1
000456,20210604,1
000456,20210605,1
000456,20210606,1
000456,20210607,1
000456,20210608,1
000456,20210609,1
000456,20210610,1
000456,20210611,1
000456,20210612,1
000456,20210613,1
000456,20210614,1
000456,20210615,1
000456,20210616,1
000456,20210617,1
000456,20210618,1
000456,20210619,1
000456,20210620,1
000456,20210621,1
000456,20210622,1
000457,20210324,1
000457,20210325,1
000457,20210326,1
000457,20210327,1
000457,20210328,1
000457,20210329,1
000457,20210330,1
000457,20210331,1
000457,20210401,1
000457,20210402,1
000457,20210403,1
000457,20210404,1
000457,20210405,1
000457,20210406,1
000457,20210407,1
000457,20210408,1
000457,20210409,1
000457,20210410,1
000457,20210411,1
000457,20210412,1
000457,20210413,1
000457,20210414,1
000457,20210415,1
000457,20210416,1
000457,20210417,1
000457,20210418,1
000457,20210419,1
000457,20210420,1
000457,20210421,1
000457,20210422,1
000457,20210423,1
000457,20210424,1
000457,20210425,1
000457,20210426,1
000457,20210427,1
000457,20210428,1
000457,20210429,1
000457,20210430,1
000457,20210501,1
000457,20210502,1
000457,20210503,1
000457,20210504,1
000457,20210505,1
000457,20210506,1
000457,20210507,1
000457,20210508,1
000457,20210509,1
000457,20210510,1
000457,20210511,1
000457,20210512,1
000457,20210516,1
000457,20210517,1
000457,20210518,1
000457,20210519,1
000457,20210520,1
000457,20210521,1
000457,20210524,1
000457,20210525,1
000457,20210526,1
000457,20210527,1
000457,20210528,1
000457,20210529,1
000457,20210530,1
000457,20210531,1
000457,20210601,1
000457,20210602,1
000457,20210603,1
000457,20210604,1
000457,20210605,1
000457,20210606,1
000457,20210607,1
000457,20210608,1
000457,20210609,1
000457,20210610,1
000457,20210611,1
000457,20210612,1
000457,20210613,1
000457,20210614,1
000457,20210615,1
000457,20210616,1
000457,20210617,1
000457,20210618,1
000457,20210619,1
000457,20210620,1
000457,20210621,1
000457,20210622,1
000458,20210412,1
000458,20210413,1
000458,20210414,1
000458,20210415,1
000458,20210416,1
000458,20210417,1
000458,20210418,1
000458,20210419,1
000458,20210420,1
000458,20210421,1
000458,20210422,1
000458,20210423,1
000458,20210424,1
000458,20210425,1
000458,20210426,1
000458,20210427,1
000458,20210428,1
000458,20210429,1
000458,20210430,1
000458,20210501,1
000458,20210502,1
000458,20210503,1
000458,20210504,1
000458,20210505,1
000458,20210506,1
000458,20210507,1
000458,20210508,1
000458,20210509,1
000458,20210510,1
000458,20210511,1
000458,20210512,1
000458,20210516,1
000458,20210517,1
000458,20210518,1
000458,20210519,1
000458,20210520,1
000458,20210521,1
000458,20210524,1
000458,20210525,1
000458,20210526,1
000458,20210527,1
000458,20210528,1
000458,20210529,1
000458,20210530,1
000458,20210531,1
000458,20210601,1
000458,20210602,1
000458,20210603,1
000458,20210604,1
000458,20210605,1
000458,20210606,1
000458,20210607,1
000458,20210608,1
000458,20210609,1
000458,20210610,1
000458,20210611,1
000458,20210612,1
000458,20210613,1
000458,20210614,1
000458,20210615,1
000458,20210616,1
000458,20210617,1
000458,20210618,1
000458,20210619,1
000458,20210620,1
000458,20210621,1
000458,20210622,1
000459,20210324,1
000459,20210325,1
000459,20210326,1
000459,20210328,1
000459,20210329,1
000459,20210330,1
000459,20210331,1
000459,20210401,1
000459,20210402,1
000459,20210403,1
000459,20210404,1
000459,20210405,1
000459,20210406,1
000459,20210407,1
000459,20210408,1
000459,20210409,1
000459,20210410,1
000459,20210411,1
000459,20210412,1
000459,20210413,1
000459,20210414,1
000459,20210415,1
000459,20210416,1
000459,20210417,1
000459,20210418,1
000459,20210419,1
000459,20210420,1
000459,20210421,1
000459,20210422,1
000459,20210423,1
000459,20210424,1
000459,20210425,1
000459,20210426,1
000459,20210427,1
000459,20210428,1
000459,20210429,1
000459,20210430,1
000459,20210501,1
000459,20210502,1
000459,20210503,1
000459,20210504,1
000459,20210505,1
000459,20210506,1
000459,20210507,1
000459,20210508,1
000459,20210509,1
000459,20210510,1
000459,20210511,1
000459,20210512,1
000459,20210513,1
000459,20210516,1
000459,20210517,1
000459,20210518,1
000459,20210519,1
000459,20210520,1
000459,20210521,1
000459,20210524,1
000459,20210525,1
000459,20210526,1
000459,20210527,1
000459,20210528,1
000459,20210529,1
000459,20210530,1
000459,20210531,1
000459,20210601,1
000459,20210602,1
000459,20210603,1
000459,20210604,1
000459,20210605,1
000459,20210606,1
000459,20210607,1
000459,20210608,1
000459,20210609,1
000459,20210610,1
000459,20210611,1
000459,20210612,1
000459,20210613,1
000459,20210614,1
000459,20210615,1
000459,20210616,1
000459,20210617,1
000459,20210618,1
000459,20210619,1
000459,20210620,1
000459,20210621,1
000459,20210622,1
000460,20210525,1
000460,20210526,1
000460,20210527,1
000460,20210528,1
000461,20210531,1
000461,20210601,1
000461,20210602,1
000462,20210329,1
000462,20210330,1
000462,20210331,1
000462,20210401,1
000462,20210402,1
000462,20210403,1
000462,20210404,1
000462,20210405,1
000462,20210406,1
000462,20210407,1
000462,20210408,1
000462,20210409,1
000462,20210410,1
000462,20210411,1
000462,20210412,1
000462,20210413,1
000462,20210414,1
000462,20210415,1
000462,20210416,1
000462,20210417,1
000462,20210418,1
000462,20210419,1
000462,20210420,1
000462,20210421,1
000462,20210422,1
000462,20210423,1
000462,20210424,1
000462,20210425,1
000462,20210426,1
000462,20210427,1
000462,20210428,1
000462,20210429,1
000462,20210430,1
000462,20210501,1
000462,20210502,1
000462,20210503,1
000462,20210507,1
000462,20210508,1
000462,20210509,1
000462,20210510,1
000462,20210511,1
000462,20210512,1
000462,20210516,1
000462,20210517,1
000462,20210518,1
000462,20210519,1
000462,20210520,1
000462,20210521,1
000462,20210524,1
000462,20210529,1
000462,20210530,1
000462,20210605,1
000462,20210606,1
000462,20210607,1
000462,20210608,1
000462,20210609,1
000462,20210610,1
000462,20210611,1
000462,20210612,1
000462,20210613,1
000462,20210614,1
000462,20210615,1
000462,20210616,1
000462,20210617,1
000462,20210618,1
000462,20210619,1
000462,20210620,1
000462,20210621,1
000462,20210622,1
000463,20210326,1
000463,20210327,1
000463,20210328,1
000463,20210402,1
000463,20210404,1
000463,20210405,1
000463,20210409,1
000463,20210411,1
000463,20210416,1
000463,20210418,1
000463,20210425,1
000463,20210502,1
000463,20210509,1
000463,20210516,1
000463,20210524,1
000463,20210530,1
000463,20210606,1
000463,20210613,1
000463,20210618,1
000463,20210620,1
000464,20210328,1
000464,20210404,1
000464,20210405,1
000464,20210411,1
000464,20210418,1
000464,20210425,1
000464,20210502,1
000464,20210509,1
000464,20210516,1
000464,20210524,1
000464,20210530,1
000464,20210606,1
000464,20210613,1
000464,20210620,1
000465,20210505,1
000465,20210506,1
000466,20210324,1
000466,20210325,1
000466,20210329,1
000466,20210330,1
000466,20210331,1
000466,20210401,1
000466,20210406,1
000466,20210407,1
000466,20210408,1
000466,20210412,1
000466,20210413,1
000466,20210414,1
000466,20210415,1
000466,20210419,1
000466,20210420,1
000466,20210421,1
000466,20210422,1
000466,20210426,1
000466,20210427,1
000466,20210428,1
000466,20210429,1
000466,20210503,1
000466,20210504,1
000466,20210510,1
000466,20210511,1
000466,20210517,1
000466,20210518,1
000466,20210519,1
000466,20210520,1
000466,20210525,1
000466,20210526,1
000466,20210527,1
000466,20210531,1
000466,20210601,1
000466,20210602,1
000466,20210603,1
000466,20210607,1
000466,20210608,1
000466,20210609,1
000466,20210610,1
000466,20210614,1
000466,20210615,1
000466,20210616,1
000466,20210617,1
000466,20210621,1
000466,20210622,1
000467,20210402,1
000467,20210404,1
000467,20210411,1
000467,20210418,1
000467,20210425,1
000467,20210502,1
000467,20210509,1
000467,20210516,1
000467,20210524,1
000467,20210530,1
000467,20210606,1
000467,20210613,1
000467,20210618,1
000467,20210620,1
000468,20210326,1
000468,20210329,1
000468,20210330,1
000468,20210331,1
000468,20210401,1
000468,20210402,1
000468,20210404,1
000468,20210405,1
000468,20210406,1
000468,20210407,1
000468,20210408,1
000468,20210409,1
000468,20210411,1
000468,20210412,1
000468,20210413,1
000468,20210414,1
000468,20210415,1
000468,20210416,1
000468,20210418,1
000468,20210419,1
000468,20210420,1
000468,20210421,1
000468,20210422,1
000468,20210423,1
000468,20210425,1
000468,20210426,1
000468,20210427,1
000468,20210428,1
000468,20210429,1
000468,20210430,1
000468,20210502,1
000468,20210503,1
000468,20210504,1
000468,20210505,1
000468,20210506,1
000468,20210507,1
000468,20210509,1
000468,20210510,1
000468,20210511,1
000468,20210512,1
000468,20210516,1
000468,20210517,1
000468,20210518,1
000468,20210519,1
000468,20210520,1
000468,20210521,1
000468,20210524,1
000468,20210525,1
000468,20210526,1
000468,20210527,1
000468,20210528,1
000468,20210530,1
000468,20210603,1
000468,20210604,1
000468,20210606,1
000468,20210607,1
000468,20210608,1
000468,20210609,1
000468,20210610,1
000468,20210611,1
000468,20210613,1
000468,20210614,1
000468,20210615,1
000468,20210616,1
000468,20210617,1
000468,20210618,1
000468,20210620,1
000468,20210621,1
000468,20210622,1
000469,20210402,1
000469,20210403,1
000469,20210409,1
000469,20210410,1
000469,20210416,1
000469,20210417,1
000469,20210423,1
000469,20210424,1
000469,20210430,1
000469,20210501,1
000469,20210507,1
000469,20210508,1
000469,20210512,1
000469,20210513,1
000469,20210521,1
000469,20210528,1
000469,20210529,1
000469,20210604,1
000469,20210605,1
000469,20210611,1
000469,20210612,1
000469,20210618,1
000469,20210619,1
000470,20210329,1
000470,20210402,1
000470,20210403,1
000470,20210406,1
000470,20210409,1
000470,20210410,1
000470,20210412,1
000470,20210416,1
000470,20210417,1
000470,20210419,1
000470,20210423,1
000470,20210424,1
000470,20210426,1
000470,20210430,1
000470,20210501,1
000470,20210503,1
000470,20210507,1
000470,20210508,1
000470,20210510,1
000470,20210512,1
000470,20210513,1
000470,20210516,1
000470,20210517,1
000470,20210518,1
000470,20210519,1
000470,20210520,1
000470,20210521,1
000470,20210524,1
000470,20210525,1
000470,20210526,1
000470,20210527,1
000470,20210528,1
000470,20210529,1
000470,20210530,1
000470,20210531,1
000470,20210601,1
000470,20210602,1
000470,20210603,1
000470,20210604,1
000470,20210605,1
000470,20210606,1
000470,20210607,1
000470,20210608,1
000470,20210609,1
000470,20210610,1
000470,20210611,1
000470,20210612,1
000470,20210613,1
000470,20210614,1
000470,20210615,1
000470,20210616,1
000470,20210617,1
000470,20210618,1
000470,20210619,1
000470,20210620,1
000470,20210621,1
000470,20210622,1
000471,20210328,1
000471,20210329,1
000471,20210330,1
000471,20210331,1
000471,20210401,1
000471,20210402,1
000471,20210403,1
000471,20210404,1
000471,20210405,1
000471,20210406,1
000471,20210407,1
000471,20210408,1
000471,20210409,1
000471,20210410,1
000471,20210411,1
000471,20210412,1
000471,20210413,1
000471,20210414,1
000471,20210415,1
000471,20210416,1
000471,20210417,1
000471,20210418,1
000471,20210419,1
