0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8,14,17,5,0,1,2,3,7,9,10,12,13,15,16,18,4,6,19,11
8,14,17,6,0,1,3,7,9,10,12,13,15,16,18,2,4,5,19,11
8,14,17,11,1,2,3,4,5,6,7,9,13,15,18,10,12,16,19,0
8,14,17,19,0,1,2,3,7,9,12,13,15,16,18,4,5,6,10,11
8,15,16,5,0,1,2,3,7,9,10,12,13,14,17,18,4,6,19,11
8,15,16,6,0,1,3,7,9,10,12,13,14,17,18,2,4,5,19,11
8,15,16,19,0,1,2,3,7,9,12,13,14,17,18,4,5,6,10,11
8,15,17,5,0,1,2,3,7,9,10,12,13,14,16,18,4,6,19,11
8,15,17,6,0,1,3,7,9,10,12,13,14,16,18,2,4,5,19,11
8,15,17,11,2,0,1,3,5,7,10,12,14,16,18,19,9,13,4,6
8,15,17,19,0,1,2,3,7,9,12,13,14,16,18,4,5,6,10,11
8,16,17,4,0,1,2,3,7,9,10,12,14,18,5,6,13,15,19,11
8,16,17,5,0,1,2,3,7,9,10,12,13,14,15,18,4,6,19,11
8,16,17,6,0,1,3,7,9,10,12,13,14,15,18,2,4,5,19,11
8,16,17,19,0,1,2,3,7,9,12,13,14,15,18,4,5,6,10,11
9,12,6,5,4,1,3,7,8,10,11,14,16,17,18,19,0,2,13,15
9,12,16,4,1,0,2,5,6,7,8,10,13,14,15,17,18,19,3,11
9,12,16,5,1,0,2,4,6,7,8,10,13,14,15,17,18,19,3,11
9,12,16,6,4,1,3,5,7,8,10,11,14,17,18,19,0,2,13,15
9,12,16,19,1,0,2,4,5,6,7,8,10,13,14,15,17,18,3,11
9,12,17,4,1,0,2,5,6,7,8,10,13,14,15,16,18,19,3,11
9,12,17,5,1,0,2,4,6,7,8,10,13,14,15,16,18,19,3,11
9,12,17,6,4,1,3,5,7,8,10,11,14,16,18,19,0,2,13,15
9,12,17,11,1,0,2,4,5,6,7,8,10,13,14,15,16,18,19,3
9,12,17,19,1,0,2,4,5,6,7,8,10,13,14,15,16,18,3,11
9,16,17,4,0,1,2,3,7,8,10,12,14,18,5,6,13,15,19,11
9,16,17,5,0,1,2,3,7,8,10,12,13,14,15,18,4,6,19,11
9,16,17,6,0,1,3,7,8,10,12,13,14,15,18,2,4,5,19,11
9,16,17,19,0,1,2,3,7,8,12,13,14,15,18,4,5,6,10,11
10,12,6,5,4,1,3,7,8,9,11,14,16,17,18,19,0,2,13,15
10,12,13,5,4,1,8,11,14,16,17,19,0,2,6,7,9,15,18,3
10,12,13,6,4,1,5,8,11,14,16,17,19,3,7,9,18,0,2,15
10,12,14,4,1,0,2,5,6,7,8,9,13,15,16,17,18,19,3,11
10,12,14,5,1,0,2,4,6,7,8,9,13,15,16,17,18,19,3,11
10,12,14,6,4,1,3,5,7,8,9,11,16,17,18,19,0,2,13,15
10,12,15,5,4,1,3,7,8,11,14,16,17,18,19,0,2,6,9,13
10,12,15,6,4,1,3,5,7,8,11,14,16,17,18,19,9,0,2,13
10,12,17,4,1,0,2,5,6,7,8,9,13,14,15,16,18,19,3,11
10,12,17,5,1,0,2,4,6,7,8,9,13,14,15,16,18,19,3,11
10,12,17,6,4,1,3,5,7,8,9,11,14,16,18,19,0,2,13,15
10,12,18,4,1,0,2,5,6,7,8,9,13,14,15,16,17,19,3,11
10,12,18,5,1,0,2,4,6,7,8,9,13,14,15,16,17,19,3,11
10,12,18,6,4,1,3,5,7,8,9,11,14,16,17,19,0,2,13,15
10,13,14,5,0,1,2,3,7,8,9,12,15,16,17,18,4,6,19,11
10,13,14,6,0,1,3,7,8,9,12,15,16,17,18,2,4,5,19,11
10,13,15,5,0,1,2,3,7,8,9,12,14,16,17,18,4,6,19,11
10,13,15,6,0,1,3,7,8,9,12,14,16,17,18,2,4,5,19,11
10,13,17,5,0,1,2,3,7,8,9,12,14,15,16,18,4,6,19,11
10,13,17,6,0,1,3,7,8,9,12,14,15,16,18,2,4,5,19,11
10,14,15,5,0,1,2,3,7,8,9,12,13,16,17,18,4,6,19,11
10,14,15,6,0,1,3,7,8,9,12,13,16,17,18,2,4,5,19,11
10,14,17,4,0,1,2,3,7,8,9,12,16,18,5,6,13,15,19,11
10,14,17,5,0,1,2,3,7,8,9,12,13,15,16,18,4,6,19,11
10,14,17,6,0,1,3,7,8,9,12,13,15,16,18,2,4,5,19,11
10,14,18,4,0,1,2,3,7,8,9,12,16,17,5,6,13,15,19,11
10,14,18,5,0,1,2,3,7,8,9,12,13,15,16,17,4,6,19,11
10,14,18,6,0,1,3,7,8,9,12,13,15,16,17,2,4,5,19,11
10,15,17,5,0,1,2,3,7,8,9,12,13,14,16,18,4,6,19,11
10,15,17,6,0,1,3,7,8,9,12,13,14,16,18,2,4,5,19,11
10,15,18,5,0,1,2,3,7,8,9,12,13,14,16,17,4,6,19,11
10,15,18,6,0,1,3,7,8,9,12,13,14,16,17,2,4,5,19,11
10,17,18,4,0,1,2,3,7,8,9,12,14,16,5,6,13,15,19,11
10,17,18,5,0,1,2,3,7,8,9,12,13,14,15,16,4,6,19,11
10,17,18,6,0,1,3,7,8,9,12,13,14,15,16,2,4,5,19,11
12,13,5,6,7,0,1,8,10,11,14,15,16,19,2,3,9,17,18,4
12,13,11,5,4,1,8,10,14,16,17,19,0,2,6,7,9,15,18,3
12,13,14,5,4,1,8,10,11,16,17,19,0,2,6,7,9,15,18,3
12,13,14,6,4,1,5,8,10,11,16,17,19,3,7,9,18,0,2,15
12,13,14,11,4,1,5,8,10,16,17,19,0,2,6,7,9,15,18,3
12,13,14,19,4,1,5,8,10,11,16,17,0,2,6,7,9,15,18,3
12,13,15,5,4,1,8,10,11,14,16,17,19,3,7,18,0,2,6,9
12,13,15,6,4,1,5,8,10,11,14,16,17,19,3,7,18,9,0,2
12,13,15,11,4,1,5,8,10,14,16,17,19,3,7,18,0,2,6,9
12,13,15,19,4,1,5,8,10,11,14,16,17,3,7,18,0,2,6,9
12,13,16,5,4,1,8,10,11,14,17,19,0,2,6,7,9,15,18,3
12,13,16,6,4,1,5,8,10,11,14,17,19,3,7,9,18,0,2,15
12,13,16,19,4,1,5,8,10,11,14,17,0,2,6,7,9,15,18,3
12,13,17,5,4,1,8,10,11,14,16,19,0,2,6,7,9,15,18,3
12,13,17,6,4,1,5,8,10,11,14,16,19,3,7,9,18,0,2,15
12,13,17,11,4,1,5,8,10,14,16,19,0,2,6,7,9,15,18,3
12,13,17,19,4,1,5,8,10,11,14,16,0,2,6,7,9,15,18,3
12,13,19,5,4,1,8,10,11,14,16,17,0,2,6,7,9,15,18,3
12,14,6,5,4,1,3,7,8,9,10,11,16,17,18,19,0,2,13,15
12,14,15,5,4,1,3,7,8,10,11,16,17,18,19,0,2,6,9,13
12,14,15,6,4,1,3,5,7,8,10,11,16,17,18,19,9,0,2,13
12,14,15,11,4,1,3,5,7,8,10,16,17,18,19,0,2,6,9,13
12,14,15,19,4,1,3,5,7,8,10,11,16,17,18,0,2,6,9,13
12,14,16,4,1,0,2,5,6,7,8,9,10,13,15,17,18,19,3,11
12,14,16,5,1,0,2,4,6,7,8,9,10,13,15,17,18,19,3,11
12,14,16,6,4,1,3,5,7,8,9,10,11,17,18,19,0,2,13,15
12,14,16,19,1,0,2,4,5,6,7,8,9,10,13,15,17,18,3,11
12,14,17,4,1,0,2,5,6,7,8,9,10,13,15,16,18,19,3,11
12,14,17,5,1,0,2,4,6,7,8,9,10,13,15,16,18,19,3,11
12,14,17,6,4,1,3,5,7,8,9,10,11,16,18,19,0,2,13,15
12,14,17,11,1,0,2,4,5,6,7,8,9,10,13,15,16,18,19,3
12,14,17,19,1,0,2,4,5,6,7,8,9,10,13,15,16,18,3,11
12,14,18,4,1,0,2,5,6,7,8,9,10,13,15,16,17,19,3,11
12,14,18,5,1,0,2,4,6,7,8,9,10,13,15,16,17,19,3,11
12,14,18,6,4,1,3,5,7,8,9,10,11,16,17,19,0,2,13,15
12,14,18,11,1,0,2,4,5,6,7,8,9,10,13,15,16,17,19,3
12,14,18,19,1,0,2,4,5,6,7,8,9,10,13,15,16,17,3,11
12,15,5,6,4,1,3,7,8,10,11,14,16,17,18,19,9,0,2,13
12,15,11,5,4,1,3,7,8,10,14,16,17,18,19,0,2,6,9,13
12,15,16,5,4,1,3,7,8,10,11,14,17,18,19,0,2,6,9,13
12,15,16,6,4,1,3,5,7,8,10,11,14,17,18,19,9,0,2,13
12,15,16,19,4,1,3,5,7,8,10,11,14,17,18,0,2,6,9,13
12,15,17,5,4,1,3,7,8,10,11,14,16,18,19,0,2,6,9,13
12,15,17,6,4,1,3,5,7,8,10,11,14,16,18,19,9,0,2,13
12,15,17,11,4,1,3,5,7,8,10,14,16,18,19,0,2,6,9,13
12,15,17,19,4,1,3,5,7,8,10,11,14,16,18,0,2,6,9,13
12,15,18,5,4,1,3,7,8,10,11,14,16,17,19,0,2,6,9,13
12,15,18,6,4,1,3,5,7,8,10,11,14,16,17,19,9,0,2,13
12,15,18,11,4,1,3,5,7,8,10,14,16,17,19,0,2,6,9,13
12,15,18,19,4,1,3,5,7,8,10,11,14,16,17,0,2,6,9,13
12,15,19,5,4,1,3,7,8,10,11,14,16,17,18,0,2,6,9,13
12,16,6,5,4,1,3,7,8,9,10,11,14,17,18,19,0,2,13,15
12,16,17,4,1,0,2,5,6,7,8,9,10,13,14,15,18,19,3,11
12,16,17,5,1,0,2,4,6,7,8,9,10,13,14,15,18,19,3,11
12,16,17,6,4,1,3,5,7,8,9,10,11,14,18,19,0,2,13,15
12,16,17,19,1,0,2,4,5,6,7,8,9,10,13,14,15,18,3,11
12,16,18,4,1,0,2,5,6,7,8,9,10,13,14,15,17,19,3,11
12,16,18,5,1,0,2,4,6,7,8,9,10,13,14,15,17,19,3,11
12,16,18,6,4,1,3,5,7,8,9,10,11,14,17,19,0,2,13,15
12,16,18,19,1,0,2,4,5,6,7,8,9,10,13,14,15,17,3,11
12,17,6,5,7,0,1,2,3,4,8,9,10,11,14,15,16,18,19,13
12,17,18,4,1,0,2,5,6,7,8,9,10,13,14,15,16,19,3,11
12,17,18,5,1,0,2,4,6,7,8,9,10,13,14,15,16,19,3,11
12,17,18,6,4,1,3,5,7,8,9,10,11,14,16,19,0,2,13,15
12,17,18,11,1,0,2,4,5,6,7,8,9,10,13,14,15,16,19,3
12,17,18,19,1,0,2,4,5,6,7,8,9,10,13,14,15,16,3,11
12,18,6,5,4,1,3,7,8,9,10,11,14,16,17,19,0,2,13,15
13,11,5,6,7,0,1,8,10,12,14,15,16,19,2,3,9,17,18,4
13,14,11,5,4,1,8,10,12,16,17,19,2,3,6,7,9,15,18,0
13,14,15,5,0,1,2,3,7,8,9,10,12,16,17,18,4,6,19,11
13,14,15,6,0,1,3,7,8,9,10,12,16,17,18,2,4,5,19,11
13,14,15,11,4,1,5,8,10,12,16,17,19,3,7,18,2,6,9,0
13,14,15,19,0,1,2,3,7,8,9,12,16,17,18,4,5,6,10,11
13,14,16,5,0,1,2,3,7,8,9,10,12,15,17,18,4,6,19,11
13,14,16,6,0,1,3,7,8,9,10,12,15,17,18,2,4,5,19,11
13,14,16,19,0,1,2,3,7,8,9,12,15,17,18,4,5,6,10,11
13,14,17,5,0,1,2,3,7,8,9,10,12,15,16,18,4,6,19,11
13,14,17,6,0,1,3,7,8,9,10,12,15,16,18,2,4,5,19,11
13,14,17,11,4,1,5,8,10,12,16,19,2,3,6,7,9,15,18,0
13,14,17,19,0,1,2,3,7,8,9,12,15,16,18,4,5,6,10,11
13,15,11,5,4,1,8,10,12,14,16,17,19,3,7,18,2,6,9,0
13,15,16,5,0,1,2,3,7,8,9,10,12,14,17,18,4,6,19,11
13,15,16,6,0,1,3,7,8,9,10,12,14,17,18,2,4,5,19,11
13,15,16,19,0,1,2,3,7,8,9,12,14,17,18,4,5,6,10,11
13,15,17,5,0,1,2,3,7,8,9,10,12,14,16,18,4,6,19,11
13,15,17,6,0,1,3,7,8,9,10,12,14,16,18,2,4,5,19,11
13,15,17,11,4,1,5,8,10,12,14,16,19,3,7,18,2,6,9,0
13,15,17,19,0,1,2,3,7,8,9,12,14,16,18,4,5,6,10,11
13,16,17,5,0,1,2,3,7,8,9,10,12,14,15,18,4,6,19,11
13,16,17,6,0,1,3,7,8,9,10,12,14,15,18,2,4,5,19,11
13,16,17,19,0,1,2,3,7,8,9,12,14,15,18,4,5,6,10,11
13,17,11,5,4,1,8,10,12,14,16,19,2,3,6,7,9,15,18,0
14,15,16,5,0,1,2,3,7,8,9,10,12,13,17,18,4,6,19,11
14,15,16,6,0,1,3,7,8,9,10,12,13,17,18,2,4,5,19,11
14,15,16,19,0,1,2,3,7,8,9,12,13,17,18,4,5,6,10,11
14,15,17,5,0,1,2,3,7,8,9,10,12,13,16,18,4,6,19,11
14,15,17,6,0,1,3,7,8,9,10,12,13,16,18,2,4,5,19,11
14,15,17,11,2,0,1,3,5,7,8,10,12,16,18,19,9,13,4,6
14,15,17,19,0,1,2,3,7,8,9,12,13,16,18,4,5,6,10,11
14,15,18,5,0,1,2,3,7,8,9,10,12,13,16,17,4,6,19,11
14,15,18,6,0,1,3,7,8,9,10,12,13,16,17,2,4,5,19,11
14,15,18,11,2,0,1,3,5,7,8,10,12,16,17,19,9,13,4,6
14,15,18,19,0,1,2,3,7,8,9,12,13,16,17,4,5,6,10,11
14,16,17,4,0,1,2,3,7,8,9,10,12,18,5,6,13,15,19,11
14,16,17,5,0,1,2,3,7,8,9,10,12,13,15,18,4,6,19,11
14,16,17,6,0,1,3,7,8,9,10,12,13,15,18,2,4,5,19,11
14,16,17,19,0,1,2,3,7,8,9,12,13,15,18,4,5,6,10,11
14,16,18,4,0,1,2,3,7,8,9,10,12,17,5,6,13,15,19,11
14,16,18,5,0,1,2,3,7,8,9,10,12,13,15,17,4,6,19,11
14,16,18,6,0,1,3,7,8,9,10,12,13,15,17,2,4,5,19,11
14,16,18,19,0,1,2,3,7,8,9,12,13,15,17,4,5,6,10,11
14,17,18,4,0,1,2,3,7,8,9,10,12,16,5,6,13,15,19,11
14,17,18,5,0,1,2,3,7,8,9,10,12,13,15,16,4,6,19,11
14,17,18,6,0,1,3,7,8,9,10,12,13,15,16,2,4,5,19,11
14,17,18,11,1,2,3,4,5,6,7,8,9,13,15,10,12,16,19,0
14,17,18,19,0,1,2,3,7,8,9,12,13,15,16,4,5,6,10,11
15,16,17,5,0,1,2,3,7,8,9,10,12,13,14,18,4,6,19,11
15,16,17,6,0,1,3,7,8,9,10,12,13,14,18,2,4,5,19,11
15,16,17,19,0,1,2,3,7,8,9,12,13,14,18,4,5,6,10,11
15,16,18,5,0,1,2,3,7,8,9,10,12,13,14,17,4,6,19,11
15,16,18,6,0,1,3,7,8,9,10,12,13,14,17,2,4,5,19,11
15,16,18,19,0,1,2,3,7,8,9,12,13,14,17,4,5,6,10,11
15,17,18,5,0,1,2,3,7,8,9,10,12,13,14,16,4,6,19,11
15,17,18,6,0,1,3,7,8,9,10,12,13,14,16,2,4,5,19,11
15,17,18,11,2,0,1,3,5,7,8,10,12,14,16,19,9,13,4,6
15,17,18,19,0,1,2,3,7,8,9,12,13,14,16,4,5,6,10,11
16,17,18,4,0,1,2,3,7,8,9,10,12,14,5,6,13,15,19,11
16,17,18,5,0,1,2,3,7,8,9,10,12,13,14,15,4,6,19,11
16,17,18,6,0,1,3,7,8,9,10,12,13,14,15,2,4,5,19,11
16,17,18,19,0,1,2,3,7,8,9,12,13,14,15,4,5,6,10,11
0,1,2,3,7,6,8,9,10,12,13,14,15,16,17,18,5,11,19,4
0,1,2,7,9,6,3,8,10,12,13,14,15,16,17,18,5,11,19,4
0,1,2,8,3,6,7,9,10,12,13,14,15,16,17,18,5,11,19,4
0,1,2,8,9,6,3,7,10,12,13,14,15,16,17,18,5,11,19,4
0,1,2,10,3,6,7,8,9,12,13,14,15,16,17,18,5,11,19,4
0,1,2,14,3,6,7,8,9,10,12,13,15,16,17,18,5,11,19,4
0,1,2,16,3,6,7,8,9,10,12,13,14,15,17,18,5,11,19,4
0,1,2,16,9,6,3,7,8,10,12,13,14,15,17,18,5,11,19,4
0,1,2,17,3,7,4,5,6,8,9,10,11,12,14,15,16,18,19,13
0,1,2,17,9,7,3,4,5,6,8,10,11,12,14,15,16,18,19,13
0,1,2,18,3,6,7,8,9,10,12,13,14,15,16,17,5,11,19,4
0,1,3,7,15,6,8,9,10,12,13,14,16,17,18,2,4,5,11,19
0,1,3,8,15,6,7,9,10,12,13,14,16,17,18,5,11,19,2,4
0,1,3,10,15,6,7,8,9,12,13,14,16,17,18,5,11,19,2,4
0,1,3,14,15,6,7,8,9,10,12,13,16,17,18,5,11,19,2,4
0,1,3,16,15,6,7,8,9,10,12,13,14,17,18,5,11,19,2,4
0,1,3,17,15,7,2,4,5,6,8,9,10,11,12,14,16,18,19,13
0,1,3,18,15,6,7,8,9,10,12,13,14,16,17,5,11,19,2,4
0,1,7,8,15,2,3,5,10,11,12,14,16,17,18,19,4,6,9,13
0,1,7,10,15,2,3,5,8,11,12,14,16,17,18,19,4,6,9,13
0,1,7,14,15,2,3,5,8,10,11,12,16,17,18,19,4,6,9,13
0,1,7,16,15,2,3,5,8,10,11,12,14,17,18,19,4,6,9,13
0,1,7,18,15,2,3,5,8,10,11,12,14,16,17,19,4,6,9,13
0,1,8,10,13,12,2,4,5,6,7,9,14,15,16,17,18,19,11,3
0,1,8,10,15,2,3,5,7,11,12,14,16,17,18,19,4,6,9,13
0,1,8,14,13,9,2,4,5,6,7,11,12,16,17,19,10,3,18,15
0,1,8,14,15,2,3,5,7,10,11,12,16,17,18,19,4,6,9,13
0,1,8,16,13,12,2,4,5,6,7,9,10,14,15,17,18,19,11,3
0,1,8,16,15,2,3,5,7,10,11,12,14,17,18,19,4,6,9,13
0,1,8,17,13,9,5,6,11,12,16,19,2,3,7,10,14,15,18,4
0,1,8,17,15,2,3,5,7,10,11,12,14,16,18,19,4,6,9,13
0,1,10,14,13,7,5,6,8,11,12,15,16,19,2,3,9,17,18,4
0,1,10,14,15,2,3,5,7,8,11,12,16,17,18,19,4,6,9,13
0,1,10,17,13,7,2,3,4,5,6,8,9,11,12,14,15,16,18,19
0,1,10,17,15,2,3,5,7,8,11,12,14,16,18,19,4,6,9,13
0,1,10,18,15,2,3,5,7,8,11,12,14,16,17,19,4,6,9,13
0,1,14,16,13,7,5,6,8,10,11,12,15,19,2,3,9,17,18,4
0,1,14,16,15,2,3,5,7,8,10,11,12,17,18,19,4,6,9,13
0,1,14,17,13,7,2,3,4,5,6,8,9,10,11,12,15,16,18,19
0,1,14,17,15,2,3,5,7,8,10,11,12,16,18,19,4,6,9,13
0,1,14,18,15,2,3,5,7,8,10,11,12,16,17,19,4,6,9,13
0,1,16,17,13,7,2,3,4,5,6,8,9,10,11,12,14,15,18,19
0,1,16,17,15,2,3,5,7,8,10,11,12,14,18,19,4,6,9,13
0,1,16,18,15,2,3,5,7,8,10,11,12,14,17,19,4,6,9,13
0,1,17,18,15,2,3,5,7,8,10,11,12,14,16,19,4,6,9,13
0,2,7,8,12,6,1,3,9,10,13,14,15,16,17,18,5,11,19,4
0,2,7,9,12,6,1,3,8,10,13,14,15,16,17,18,5,11,19,4
0,2,7,10,12,6,1,3,8,9,13,14,15,16,17,18,5,11,19,4
0,2,7,14,12,6,1,3,8,9,10,13,15,16,17,18,5,11,19,4
0,2,7,16,12,6,1,3,8,9,10,13,14,15,17,18,5,11,19,4
0,2,7,18,12,9,1,4,5,6,11,16,17,19,8,10,13,14,15,3
0,2,8,9,12,6,1,3,7,10,13,14,15,16,17,18,5,11,19,4
0,2,8,10,12,6,1,3,7,9,13,14,15,16,17,18,5,11,19,4
0,2,8,14,12,6,1,3,7,9,10,13,15,16,17,18,5,11,19,4
0,2,8,16,12,6,1,3,7,9,10,13,14,15,17,18,5,11,19,4
0,2,8,17,12,7,1,3,4,5,6,9,10,11,14,15,16,18,19,13
0,2,9,16,12,6,1,3,7,8,10,13,14,15,17,18,5,11,19,4
0,2,9,17,12,7,1,3,4,5,6,8,10,11,14,15,16,18,19,13
0,2,10,14,12,6,1,3,7,8,9,13,15,16,17,18,5,11,19,4
0,2,10,17,12,7,1,3,4,5,6,8,9,11,14,15,16,18,19,13
0,2,10,18,12,6,1,3,7,8,9,13,14,15,16,17,5,11,19,4
0,2,14,16,12,6,1,3,7,8,9,10,13,15,17,18,5,11,19,4
0,2,14,17,12,7,1,3,4,5,6,8,9,10,11,15,16,18,19,13
0,2,14,18,12,6,1,3,7,8,9,10,13,15,16,17,5,11,19,4
0,2,16,17,12,7,1,3,4,5,6,8,9,10,11,14,15,18,19,13
0,2,16,18,12,6,1,3,7,8,9,10,13,14,15,17,5,11,19,4
0,2,17,18,12,9,1,4,5,6,7,11,16,19,8,10,13,14,15,3
0,7,8,9,12,1,2,4,5,6,10,13,14,15,16,17,18,19,3,11
0,7,8,10,12,1,2,4,5,6,9,13,14,15,16,17,18,19,3,11
0,7,8,14,12,1,2,4,5,6,9,10,13,15,16,17,18,19,3,11
0,7,8,15,12,9,1,5,6,11,16,17,19,2,4,10,13,14,18,3
0,7,8,16,12,1,2,4,5,6,9,10,13,14,15,17,18,19,3,11
0,7,9,16,12,1,2,4,5,6,8,10,13,14,15,17,18,19,3,11
0,7,10,14,12,1,2,4,5,6,8,9,13,15,16,17,18,19,3,11
0,7,10,15,12,6,1,3,8,9,13,14,16,17,18,2,4,5,19,11
0,7,10,18,12,1,2,4,5,6,8,9,13,14,15,16,17,19,3,11
0,7,14,15,12,6,1,3,8,9,10,13,16,17,18,2,4,5,19,11
0,7,14,16,12,1,2,4,5,6,8,9,10,13,15,17,18,19,3,11
0,7,14,18,12,1,2,4,5,6,8,9,10,13,15,16,17,19,3,11
0,7,15,16,12,6,1,3,8,9,10,13,14,17,18,2,4,5,19,11
0,7,15,18,12,9,1,5,6,8,11,16,17,19,2,4,10,13,14,3
0,7,16,18,12,1,2,4,5,6,8,9,10,13,14,15,17,19,3,11
0,8,9,16,12,1,2,4,5,6,7,10,13,14,15,17,18,19,3,11
0,8,9,17,12,1,2,4,5,6,7,10,13,14,15,16,18,19,3,11
0,8,10,13,12,11,2,3,7,9,14,15,17,18,4,5,6,1,16,19
0,8,10,14,12,1,2,4,5,6,7,9,13,15,16,17,18,19,3,11
0,8,10,15,12,6,1,3,7,9,13,14,16,17,18,2,4,5,19,11
0,8,10,17,12,1,2,4,5,6,7,9,13,14,15,16,18,19,3,11
0,8,13,14,12,9,1,5,6,11,16,17,19,2,4,7,10,15,18,3
0,8,13,15,1,9,5,6,11,12,16,17,19,7,2,3,10,14,18,4
0,8,13,15,12,9,1,5,6,11,16,17,19,7,2,4,10,14,18,3
0,8,13,16,12,11,2,3,7,9,14,15,17,18,4,5,6,1,10,19
0,8,13,17,12,9,1,5,6,11,16,19,2,4,7,10,14,15,18,3
0,8,14,15,12,6,1,3,7,9,10,13,16,17,18,2,4,5,19,11
0,8,14,16,12,1,2,4,5,6,7,9,10,13,15,17,18,19,3,11
0,8,14,17,12,1,2,4,5,6,7,9,10,13,15,16,18,19,3,11
0,8,15,16,12,6,1,3,7,9,10,13,14,17,18,2,4,5,19,11
0,8,15,17,12,9,1,5,6,7,11,16,19,2,4,10,13,14,18,3
0,8,16,17,12,1,2,4,5,6,7,9,10,13,14,15,18,19,3,11
0,9,16,17,12,1,2,4,5,6,7,8,10,13,14,15,18,19,3,11
0,10,13,14,12,7,1,5,6,8,11,15,16,19,2,4,9,17,18,3
0,10,13,15,1,7,5,6,8,11,12,14,16,19,2,3,9,17,18,4
0,10,13,15,12,7,1,5,6,8,11,14,16,19,2,4,9,17,18,3
0,10,13,17,12,7,1,5,6,8,11,14,15,16,19,2,3,4,9,18
0,10,14,15,12,6,1,3,7,8,9,13,16,17,18,2,4,5,19,11
0,10,14,17,12,1,2,4,5,6,7,8,9,13,15,16,18,19,3,11
0,10,14,18,12,1,2,4,5,6,7,8,9,13,15,16,17,19,3,11
0,10,15,17,12,7,1,2,3,4,5,6,8,9,11,14,16,18,19,13
0,10,15,18,12,6,1,3,7,8,9,13,14,16,17,2,4,5,19,11
0,10,17,18,12,1,2,4,5,6,7,8,9,13,14,15,16,19,3,11
0,13,14,15,1,7,5,6,8,10,11,12,16,19,2,3,9,17,18,4
0,13,14,15,12,7,1,5,6,8,10,11,16,19,2,4,9,17,18,3
0,13,14,16,12,7,1,5,6,8,10,11,15,19,2,4,9,17,18,3
0,13,14,17,12,7,1,5,6,8,10,11,15,16,19,2,3,4,9,18
0,13,15,16,1,7,5,6,8,10,11,12,14,19,2,3,9,17,18,4
0,13,15,16,12,7,1,5,6,8,10,11,14,19,2,4,9,17,18,3
0,13,15,17,1,7,5,6,8,10,11,12,14,16,19,2,3,4,9,18
0,13,15,17,12,7,1,5,6,8,10,11,14,16,19,2,3,4,9,18
0,13,16,17,12,7,1,5,6,8,10,11,14,15,19,2,3,4,9,18
0,14,15,16,12,6,1,3,7,8,9,10,13,17,18,2,4,5,19,11
0,14,15,17,12,7,1,2,3,4,5,6,8,9,10,11,16,18,19,13
0,14,15,18,12,6,1,3,7,8,9,10,13,16,17,2,4,5,19,11
0,14,16,17,12,1,2,4,5,6,7,8,9,10,13,15,18,19,3,11
0,14,16,18,12,1,2,4,5,6,7,8,9,10,13,15,17,19,3,11
0,14,17,18,12,1,2,4,5,6,7,8,9,10,13,15,16,19,3,11
0,15,16,17,12,7,1,2,3,4,5,6,8,9,10,11,14,18,19,13
0,15,16,18,12,6,1,3,7,8,9,10,13,14,17,2,4,5,19,11
0,15,17,18,12,9,1,5,6,7,8,11,16,19,2,4,10,13,14,3
0,16,17,18,12,1,2,4,5,6,7,8,9,10,13,14,15,19,3,11
1,2,3,4,5,6,7,8,9,10,11,12,14,16,17,18,19,0,15,13
1,2,3,7,4,0,8,9,10,12,14,16,17,18,5,6,11,15,19,13
1,2,3,7,5,0,8,9,10,12,13,14,15,16,17,18,4,6,11,19
1,2,3,7,19,0,8,9,12,13,14,15,16,17,18,4,5,6,10,11
1,2,3,8,4,0,7,9,10,12,14,16,17,18,5,6,11,15,19,13
1,2,3,8,5,0,7,9,10,12,13,14,15,16,17,18,6,11,19,4
1,2,3,8,19,0,7,9,12,13,14,15,16,17,18,5,6,10,11,4
1,2,3,10,4,0,7,8,9,12,14,16,17,18,5,6,11,15,19,13
1,2,3,10,5,0,7,8,9,12,13,14,15,16,17,18,6,11,19,4
1,2,3,14,4,0,7,8,9,10,12,16,17,18,5,6,11,15,19,13
1,2,3,14,5,0,7,8,9,10,12,13,15,16,17,18,6,11,19,4
1,2,3,14,19,0,7,8,9,12,13,15,16,17,18,5,6,10,11,4
1,2,3,16,4,0,7,8,9,10,12,14,17,18,5,6,11,15,19,13
1,2,3,16,5,0,7,8,9,10,12,13,14,15,17,18,6,11,19,4
1,2,3,16,19,0,7,8,9,12,13,14,15,17,18,5,6,10,11,4
1,2,3,17,4,0,7,8,9,10,12,14,16,18,5,6,11,15,19,13
1,2,3,17,5,0,7,8,9,10,12,13,14,15,16,18,4,6,11,19
1,2,3,17,19,0,7,8,9,12,13,14,15,16,18,4,5,6,10,11
1,2,3,18,4,0,7,8,9,10,12,14,16,17,5,6,11,15,19,13
1,2,3,18,5,0,7,8,9,10,12,13,14,15,16,17,6,11,19,4
1,2,3,18,19,0,7,8,9,12,13,14,15,16,17,5,6,10,11,4
1,2,3,19,4,0,7,8,9,12,13,14,15,16,17,18,10,5,6,11
1,2,7,8,4,0,3,9,10,12,14,16,17,18,5,6,11,19,15,13
1,2,7,8,5,0,3,9,10,12,13,14,15,16,17,18,4,6,11,19
1,2,7,8,19,0,3,9,12,13,14,15,16,17,18,4,5,6,11,10
1,2,7,9,4,3,0,5,6,8,11,16,17,19,10,12,14,18,13,15
