0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,4,7,12,2,3,6,9,10,11,13,15,16,18,5,8,14,17,0
1,4,7,15,0,2,6,9,13,14,17,18,3,10,11,16,12,5,8
1,4,9,3,0,2,5,7,10,13,14,17,18,6,11,16,15,12,8
1,4,9,12,2,3,6,7,10,11,13,15,16,18,5,8,14,17,0
1,4,9,15,0,2,6,7,13,14,17,18,3,10,11,16,5,12,8
1,4,10,3,0,2,5,7,9,13,14,17,18,6,11,16,15,12,8
1,4,10,12,2,3,6,7,9,11,13,15,16,18,5,8,14,17,0
1,4,10,16,0,2,5,6,13,14,17,3,7,9,11,18,15,12,8
1,4,12,3,6,2,5,7,8,9,10,11,13,14,15,16,17,18,0
1,4,14,3,6,2,5,7,8,9,10,11,12,13,15,16,17,18,0
1,4,14,12,2,0,3,6,7,9,10,11,15,16,18,13,5,17,8
1,4,14,15,2,0,3,6,7,9,10,11,16,18,13,17,5,8,12
1,4,14,16,2,0,3,6,7,9,10,11,15,18,5,13,17,8,12
1,4,17,3,6,2,5,7,8,9,10,11,12,13,14,15,16,18,0
1,4,17,12,2,0,3,6,7,9,10,11,13,15,16,18,5,14,8
1,4,17,15,2,0,3,6,7,9,10,11,13,16,18,14,5,8,12
1,4,17,16,2,0,3,6,7,9,10,11,13,15,18,5,14,8,12
1,5,3,7,8,6,9,10,11,12,14,15,16,17,18,2,4,13,0
1,5,6,11,4,0,3,7,9,12,14,16,17,2,13,10,18,8,15
1,5,6,12,4,0,3,7,9,14,16,17,10,13,18,2,8,11,15
1,5,6,16,10,0,3,7,8,9,12,13,14,17,18,2,4,11,15
1,5,7,11,2,0,3,6,9,13,16,18,14,17,4,10,8,12,15
1,5,7,12,2,0,3,6,9,11,13,16,18,4,10,15,14,17,8
1,5,9,3,6,2,4,7,8,10,11,12,13,14,15,16,17,18,0
1,5,9,12,2,0,3,6,7,11,13,16,18,4,10,15,14,17,8
1,5,11,3,6,2,4,7,8,9,10,12,13,14,15,16,17,18,0
1,5,12,3,6,2,4,7,8,9,10,11,13,14,15,16,17,18,0
1,5,13,3,8,6,7,9,10,11,12,14,15,16,17,18,2,4,0
1,5,13,11,2,0,3,6,7,9,16,18,14,17,4,10,8,12,15
1,5,13,12,2,0,3,6,7,9,11,16,18,4,10,15,14,17,8
1,5,13,16,2,0,3,6,7,9,11,18,4,10,14,17,8,12,15
1,5,14,3,6,2,4,7,8,9,10,11,12,13,15,16,17,18,0
1,5,14,11,2,0,3,6,7,9,13,16,18,4,10,15,17,8,12
1,5,14,12,2,0,3,6,7,9,11,13,16,18,4,10,15,17,8
1,5,14,16,2,0,3,6,7,9,11,13,18,4,10,15,17,8,12
1,5,16,3,10,0,6,7,8,9,12,13,14,17,18,2,4,11,15
1,5,17,3,6,2,4,7,8,9,10,11,12,13,14,15,16,18,0
1,5,17,11,2,0,3,6,7,9,13,16,18,4,10,15,14,8,12
1,5,17,12,2,0,3,6,7,9,11,13,16,18,4,10,15,14,8
1,5,17,16,2,0,3,6,7,9,11,13,18,4,10,15,14,8,12
1,5,18,3,6,2,4,7,8,9,10,11,12,13,14,15,16,17,0
1,5,18,12,2,0,3,6,7,9,11,13,16,4,10,15,14,17,8
1,6,7,11,0,2,5,13,14,17,3,9,16,18,4,10,15,12,8
1,6,7,12,3,2,4,5,8,9,10,11,13,14,15,16,17,18,0
1,6,7,15,0,2,4,9,13,14,17,18,3,10,11,16,12,5,8
1,6,9,12,3,2,4,5,7,8,10,11,13,14,15,16,17,18,0
1,6,9,15,0,2,4,7,13,14,17,18,3,10,11,16,12,5,8
1,6,10,12,3,2,4,5,7,8,9,11,13,14,15,16,17,18,0
1,6,10,16,0,2,4,5,13,14,17,3,7,9,11,18,15,12,8
1,6,13,11,0,2,5,7,14,17,3,9,16,18,4,10,15,12,8
1,6,13,12,4,0,2,3,9,10,15,16,17,5,7,14,18,11,8
1,6,13,15,0,2,4,7,9,14,17,18,3,10,11,16,12,5,8
1,6,13,16,0,2,4,5,10,14,17,3,7,9,11,18,15,12,8
1,6,14,11,4,2,3,7,12,16,17,0,9,10,15,18,13,5,8
1,6,14,12,3,2,4,5,7,8,9,10,11,13,15,16,17,18,0
1,6,14,15,3,2,4,5,7,8,9,10,11,12,13,16,17,18,0
1,6,14,16,3,2,4,5,7,8,9,10,11,12,13,15,17,18,0
1,6,17,11,4,2,3,7,12,14,16,0,9,10,13,15,18,5,8
1,6,17,12,3,2,4,5,7,8,9,10,11,13,14,15,16,18,0
1,6,17,15,3,2,4,5,7,8,9,10,11,12,13,14,16,18,0
1,6,17,16,3,2,4,5,7,8,9,10,11,12,13,14,15,18,0
1,6,18,12,4,0,2,3,7,9,10,14,15,17,5,13,11,16,8
1,6,18,15,0,2,4,7,9,13,14,17,3,10,11,16,12,5,8
1,7,9,3,0,2,4,5,10,13,14,17,18,6,11,16,15,12,8
1,7,9,12,2,3,4,6,10,11,13,15,16,18,5,8,14,17,0
1,7,9,15,0,2,4,6,13,14,17,18,3,10,11,16,12,5,8
1,7,10,3,0,2,4,5,9,13,14,17,18,6,11,16,15,12,8
1,7,10,12,2,3,4,6,9,11,13,15,16,18,5,8,14,17,0
1,7,12,3,2,4,6,9,10,11,13,15,16,18,14,17,0,5,8
1,7,14,3,2,0,4,6,9,10,11,15,16,18,5,13,17,12,8
1,7,14,11,2,0,3,4,6,9,10,15,16,18,5,13,17,8,12
1,7,14,12,2,0,3,4,6,9,10,11,15,16,18,13,5,17,8
1,7,14,15,2,0,3,4,6,9,10,11,16,18,13,17,5,8,12
1,7,17,3,2,0,4,6,9,10,11,13,15,16,18,5,14,12,8
1,7,17,11,2,0,3,4,6,9,10,13,15,16,18,5,14,8,12
1,7,17,12,2,0,3,4,6,9,10,11,13,15,16,18,5,14,8
1,7,17,15,2,0,3,4,6,9,10,11,13,16,18,14,5,8,12
1,7,18,3,0,2,4,5,9,10,13,14,17,6,11,16,15,12,8
1,7,18,12,2,3,4,6,9,10,11,13,15,16,5,8,14,17,0
1,7,18,15,0,2,4,6,9,13,14,17,3,10,11,16,12,5,8
1,9,10,3,0,2,4,5,7,13,14,17,18,6,11,16,15,12,8
1,9,10,12,2,3,4,6,7,11,13,15,16,18,5,8,14,17,0
1,9,12,3,2,4,6,7,10,11,13,15,16,18,14,17,0,5,8
1,9,13,3,0,2,4,5,7,10,14,17,18,6,11,16,15,12,8
1,9,13,12,2,3,4,6,7,10,11,15,16,18,5,8,14,17,0
1,9,13,15,0,2,4,6,7,14,17,18,3,10,11,16,12,5,8
1,9,14,3,2,0,4,6,7,10,11,15,16,18,5,13,17,12,8
1,9,14,12,2,0,3,4,6,7,10,11,15,16,18,13,5,17,8
1,9,14,15,2,0,3,4,6,7,10,11,16,18,13,17,5,8,12
1,9,17,3,2,0,4,6,7,10,11,13,15,16,18,5,14,12,8
1,9,17,12,2,0,3,4,6,7,10,11,13,15,16,18,5,14,8
1,9,17,15,2,0,3,4,6,7,10,11,13,16,18,14,5,8,12
1,9,18,3,0,2,4,5,7,10,13,14,17,6,11,16,15,12,8
1,9,18,12,2,3,4,6,7,10,11,13,15,16,5,8,14,17,0
1,9,18,15,0,2,4,6,7,13,14,17,3,10,11,16,12,5,8
1,10,12,3,2,4,6,7,9,11,13,15,16,18,14,17,0,5,8
1,10,13,3,0,2,4,5,7,9,14,17,18,6,11,16,15,12,8
1,10,13,12,2,3,4,6,7,9,11,15,16,18,5,8,14,17,0
1,10,13,16,0,2,4,5,6,14,17,3,7,9,11,18,15,12,8
1,10,14,3,2,0,4,6,7,9,11,15,16,18,5,13,17,12,8
1,10,14,12,2,0,3,4,6,7,9,11,15,16,18,13,5,17,8
1,10,14,16,2,0,3,4,6,7,9,11,15,18,5,13,17,8,12
1,10,17,3,2,0,4,6,7,9,11,13,15,16,18,5,14,12,8
1,10,17,12,2,0,3,4,6,7,9,11,13,15,16,18,5,14,8
1,10,17,16,2,0,3,4,6,7,9,11,13,15,18,5,14,8,12
1,10,18,3,0,2,4,5,7,9,13,14,17,6,11,16,15,12,8
1,10,18,12,2,3,4,6,7,9,11,13,15,16,5,8,14,17,0
1,13,12,3,4,0,2,6,9,10,15,16,17,5,7,14,18,11,8
1,13,17,3,4,0,2,6,9,10,12,15,16,5,7,14,18,11,8
1,13,17,11,2,0,3,4,6,7,9,10,15,16,18,5,14,8,12
1,13,17,12,2,0,3,4,6,7,9,10,11,15,16,18,5,14,8
1,13,17,15,2,0,3,4,6,7,9,10,11,16,18,14,5,8,12
1,13,17,16,2,0,3,4,6,7,9,10,11,15,18,5,14,8,12
1,14,11,3,4,2,6,7,12,16,17,0,9,10,15,18,13,5,8
1,14,12,3,2,0,4,6,7,9,10,11,15,16,18,13,5,17,8
1,14,15,3,2,0,4,6,7,9,10,11,16,18,13,17,5,12,8
1,14,16,3,2,0,4,6,7,9,10,11,15,18,5,13,17,12,8
1,14,17,3,2,0,4,6,7,9,10,11,15,16,18,13,5,12,8
1,14,17,11,2,0,3,4,6,7,9,10,15,16,18,13,5,8,12
1,14,17,12,2,0,3,4,6,7,9,10,11,15,16,18,13,5,8
1,14,17,15,2,0,3,4,6,7,9,10,11,16,18,13,5,8,12
1,14,17,16,2,0,3,4,6,7,9,10,11,15,18,13,5,8,12
1,14,18,3,4,0,2,6,7,9,10,12,15,17,5,13,11,16,8
1,14,18,12,2,0,3,4,6,7,9,10,11,15,16,13,5,17,8
1,14,18,15,2,0,3,4,6,7,9,10,11,16,13,17,5,8,12
1,17,11,3,4,2,6,7,12,14,16,0,9,10,13,15,18,5,8
1,17,12,3,2,0,4,6,7,9,10,11,13,15,16,18,5,14,8
1,17,15,3,2,0,4,6,7,9,10,11,13,16,18,14,5,12,8
1,17,16,3,2,0,4,6,7,9,10,11,13,15,18,5,14,12,8
1,17,18,3,4,0,2,6,7,9,10,12,14,15,5,13,11,16,8
1,17,18,12,2,0,3,4,6,7,9,10,11,13,15,16,5,14,8
1,17,18,15,2,0,3,4,6,7,9,10,11,13,16,14,5,8,12
1,18,12,3,4,0,2,6,7,9,10,14,15,17,5,13,11,16,8
2,4,6,15,0,1,7,9,13,14,17,18,3,5,10,11,12,16,8
2,4,6,16,0,1,5,10,13,14,17,3,7,9,11,18,12,8,15
2,4,7,3,0,1,5,9,10,13,14,17,18,6,11,16,12,8,15
2,4,7,15,0,1,6,9,13,14,17,18,3,10,12,16,5,11,8
2,4,9,3,0,1,5,7,10,13,14,17,18,6,11,16,12,8,15
2,4,9,15,0,1,6,7,13,14,17,18,3,5,10,11,12,16,8
2,4,10,3,0,1,5,7,9,13,14,17,18,6,11,16,12,8,15
2,4,10,16,0,1,5,6,13,14,17,3,7,9,11,18,12,8,15
2,6,7,11,0,1,5,13,14,17,3,9,16,18,10,12,15,4,8
2,6,7,15,0,1,4,9,13,14,17,18,3,10,12,16,5,11,8
2,6,9,15,0,1,4,7,13,14,17,18,3,10,12,16,5,11,8
2,6,10,16,0,1,4,5,13,14,17,3,7,9,12,15,11,18,8
2,6,13,11,0,1,5,7,14,17,3,9,16,18,10,12,15,4,8
2,6,13,15,0,1,4,7,9,14,17,18,3,10,12,16,5,11,8
2,6,13,16,0,1,4,5,10,14,17,3,9,12,15,7,11,18,8
2,6,18,15,0,1,4,7,9,13,14,17,3,10,12,16,5,11,8
2,7,9,3,0,1,4,5,10,13,14,17,18,6,12,16,15,11,8
2,7,9,15,0,1,4,6,13,14,17,18,3,10,12,16,5,11,8
2,7,10,3,0,1,4,5,9,13,14,17,18,6,12,16,15,11,8
2,7,18,3,0,1,4,5,9,10,13,14,17,6,12,15,16,11,8
2,7,18,15,0,1,4,6,9,13,14,17,3,10,12,16,5,11,8
2,9,10,3,0,1,4,5,7,13,14,17,18,6,12,16,15,11,8
2,9,13,3,0,1,4,5,7,10,14,17,18,6,12,15,16,11,8
2,9,13,15,0,1,4,6,7,14,17,18,3,10,12,16,5,11,8
2,9,18,3,0,1,4,5,7,10,13,14,17,6,12,15,16,11,8
2,9,18,15,0,1,4,6,7,13,14,17,3,10,12,16,5,11,8
2,10,13,3,0,1,4,5,7,9,14,17,18,6,12,15,16,11,8
2,10,13,16,0,1,4,5,6,14,17,3,9,12,15,7,11,18,8
2,10,18,3,0,1,4,5,7,9,13,14,17,6,12,15,16,11,8
4,6,7,12,0,1,5,9,10,13,14,17,18,3,16,8,2,15,11
4,6,7,15,0,1,2,9,13,14,17,18,3,10,11,16,12,5,8
4,6,9,12,0,1,5,7,10,13,14,17,18,3,16,8,2,11,15
4,6,9,15,0,1,2,7,13,14,17,18,3,10,11,16,5,12,8
4,6,10,12,0,1,5,7,9,13,14,17,18,3,16,8,2,11,15
4,6,10,16,0,1,2,5,13,14,17,3,7,9,11,18,15,12,8
4,6,14,12,0,1,5,7,9,10,13,17,18,3,16,8,2,11,15
4,6,14,15,0,1,2,7,9,13,17,18,3,10,11,16,5,12,8
4,6,14,16,0,1,2,5,10,13,17,3,7,9,11,15,18,12,8
4,6,17,12,0,1,5,7,9,10,13,14,18,3,16,8,2,11,15
4,6,17,15,0,1,2,7,9,13,14,18,3,10,11,16,5,12,8
4,6,17,16,0,1,2,5,10,13,14,3,7,9,11,15,18,12,8
4,7,9,3,0,1,2,5,10,13,14,17,18,6,11,16,15,12,8
4,7,9,12,0,1,5,6,10,13,14,17,18,3,16,8,2,15,11
4,7,9,15,0,1,2,6,13,14,17,18,3,10,11,16,12,5,8
4,7,10,3,0,1,2,5,9,13,14,17,18,6,11,16,15,12,8
4,7,10,12,0,1,5,6,9,13,14,17,18,3,16,8,2,15,11
4,7,14,3,0,1,2,5,9,10,13,17,18,6,11,15,16,12,8
4,7,14,12,0,1,5,6,9,10,13,17,18,3,16,8,2,15,11
4,7,14,15,0,1,2,6,9,13,17,18,3,10,11,16,12,5,8
4,7,17,3,0,1,2,5,9,10,13,14,18,6,11,15,16,12,8
4,7,17,12,0,1,5,6,9,10,13,14,18,3,16,8,2,15,11
4,7,17,15,0,1,2,6,9,13,14,18,3,10,11,16,12,5,8
4,9,10,3,0,1,2,5,7,13,14,17,18,6,11,16,15,12,8
4,9,10,12,0,1,5,6,7,13,14,17,18,3,16,8,2,11,15
4,9,14,3,0,1,2,5,7,10,13,17,18,6,11,15,16,12,8
4,9,14,12,0,1,5,6,7,10,13,17,18,3,16,8,2,11,15
4,9,14,15,0,1,2,6,7,13,17,18,3,10,11,16,5,12,8
4,9,17,3,0,1,2,5,7,10,13,14,18,6,11,15,16,12,8
4,9,17,12,0,1,5,6,7,10,13,14,18,3,16,8,2,11,15
4,9,17,15,0,1,2,6,7,13,14,18,3,10,11,16,5,12,8
4,10,14,3,0,1,2,5,7,9,13,17,18,6,11,15,16,12,8
4,10,14,12,0,1,5,6,7,9,13,17,18,3,16,8,2,11,15
4,10,14,16,0,1,2,5,6,13,17,3,7,9,11,15,18,12,8
4,10,17,3,0,1,2,5,7,9,13,14,18,6,11,15,16,12,8
4,10,17,12,0,1,5,6,7,9,13,14,18,3,16,8,2,11,15
4,10,17,16,0,1,2,5,6,13,14,3,7,9,11,15,18,12,8
4,14,17,3,0,1,2,5,7,9,10,13,18,6,11,15,16,12,8
4,14,17,12,0,1,5,6,7,9,10,13,18,3,16,8,2,11,15
4,14,17,15,0,1,2,6,7,9,13,18,3,10,11,16,5,12,8
4,14,17,16,0,1,2,5,6,10,13,3,7,9,11,15,18,12,8
5,6,7,8,4,0,1,3,9,12,14,16,17,10,15,18,2,13,11
5,6,7,11,0,1,2,13,14,17,3,9,16,18,4,10,15,12,8
5,6,7,12,0,1,4,9,10,13,14,17,18,3,16,2,15,8,11
5,6,9,8,4,0,1,3,7,12,14,16,17,10,15,18,2,13,11
5,6,9,12,0,1,4,7,10,13,14,17,18,3,16,2,15,11,8
5,6,13,11,0,1,2,7,14,17,3,9,16,18,4,10,15,12,8
5,6,13,12,0,1,4,7,9,10,14,17,18,3,16,2,15,11,8
5,6,13,16,0,1,2,4,10,14,17,3,7,9,11,18,15,12,8
5,6,14,8,4,0,1,3,7,9,12,16,17,10,15,18,2,13,11
5,6,14,11,0,1,2,7,13,17,3,9,16,18,4,10,15,12,8
5,6,14,12,0,1,4,7,9,10,13,17,18,3,16,2,15,11,8
5,6,14,16,0,1,2,4,10,13,17,3,7,9,11,18,15,12,8
5,6,17,8,4,0,1,3,7,9,12,14,16,10,15,18,2,13,11
5,6,17,11,0,1,2,7,13,14,3,9,16,18,4,10,15,12,8
5,6,17,12,0,1,4,7,9,10,13,14,18,3,16,2,15,11,8
5,6,17,16,0,1,2,4,10,13,14,3,7,9,11,18,15,12,8
5,6,18,8,4,0,1,3,7,9,12,14,16,17,2,10,15,13,11
5,6,18,12,0,1,4,7,9,10,13,14,17,3,16,2,15,11,8
5,7,8,3,6,1,2,4,9,10,11,12,13,14,15,16,17,18,0
5,7,9,3,0,1,2,4,10,13,14,17,18,6,11,16,15,12,8
5,7,9,8,2,0,1,3,6,11,13,16,18,10,15,14,17,4,12
5,7,9,12,0,1,4,6,10,13,14,17,18,3,16,2,15,8,11
5,7,14,3,0,1,2,4,9,10,13,17,18,6,11,16,15,12,8
5,7,14,8,2,0,1,3,6,9,11,13,16,18,4,10,15,17,12
5,7,14,11,0,1,2,6,13,17,3,9,16,18,4,10,15,12,8
5,7,14,12,0,1,4,6,9,10,13,17,18,3,16,2,15,8,11
5,7,17,3,0,1,2,4,9,10,13,14,18,6,11,16,15,12,8
5,7,17,8,2,0,1,3,6,9,11,13,16,18,4,10,15,14,12
5,7,17,11,0,1,2,6,13,14,3,9,16,18,4,10,15,12,8
5,7,17,12,0,1,4,6,9,10,13,14,18,3,16,2,15,8,11
5,7,18,3,0,1,2,4,9,10,13,14,17,6,11,16,15,12,8
5,7,18,8,2,0,1,3,6,9,11,13,16,10,15,14,17,4,12
5,7,18,12,0,1,4,6,9,10,13,14,17,3,16,2,15,8,11
5,9,8,3,6,1,2,4,7,10,11,12,13,14,15,16,17,18,0
5,9,13,3,0,1,2,4,7,10,14,17,18,6,11,16,15,12,8
5,9,13,12,0,1,4,6,7,10,14,17,18,3,16,2,15,11,8
5,9,14,3,0,1,2,4,7,10,13,17,18,6,11,16,15,12,8
5,9,14,8,2,0,1,3,6,7,11,13,16,18,4,10,15,17,12
5,9,14,12,0,1,4,6,7,10,13,17,18,3,16,2,15,11,8
5,9,17,3,0,1,2,4,7,10,13,14,18,6,11,16,15,12,8
5,9,17,8,2,0,1,3,6,7,11,13,16,18,4,10,15,14,12
5,9,17,12,0,1,4,6,7,10,13,14,18,3,16,2,15,11,8
5,9,18,3,0,1,2,4,7,10,13,14,17,6,11,16,15,12,8
5,9,18,8,2,0,1,3,6,7,11,13,16,10,15,14,17,4,12
5,9,18,12,0,1,4,6,7,10,13,14,17,3,16,2,15,11,8
5,13,17,3,0,1,2,4,7,9,10,14,18,6,11,16,15,12,8
5,13,17,11,0,1,2,6,7,14,3,9,16,18,4,10,15,12,8
5,13,17,12,0,1,4,6,7,9,10,14,18,3,16,2,15,11,8
5,13,17,16,0,1,2,4,6,10,14,3,7,9,11,18,15,12,8
5,14,8,3,6,1,2,4,7,9,10,11,12,13,15,16,17,18,0
5,14,17,3,0,1,2,4,7,9,10,13,18,6,11,16,15,12,8
5,14,17,8,2,0,1,3,6,7,9,11,13,16,18,4,10,15,12
5,14,17,11,0,1,2,6,7,13,3,9,16,18,4,10,15,12,8
5,14,17,12,0,1,4,6,7,9,10,13,18,3,16,2,15,11,8
5,14,17,16,0,1,2,4,6,10,13,3,7,9,11,18,15,12,8
5,14,18,3,0,1,2,4,7,9,10,13,17,6,11,16,15,12,8
5,14,18,8,2,0,1,3,6,7,9,11,13,16,4,10,15,17,12
5,14,18,12,0,1,4,6,7,9,10,13,17,3,16,2,15,11,8
5,17,8,3,6,1,2,4,7,9,10,11,12,13,14,15,16,18,0
5,17,18,3,0,1,2,4,7,9,10,13,14,6,11,16,15,12,8
5,17,18,8,2,0,1,3,6,7,9,11,13,16,4,10,15,14,12
5,17,18,12,0,1,4,6,7,9,10,13,14,3,16,2,15,11,8
5,18,8,3,6,1,2,4,7,9,10,11,12,13,14,15,16,17,0
6,7,9,8,4,3,10,12,14,15,16,17,1,2,5,11,13,18,0
6,7,9,12,0,1,4,5,10,13,14,17,18,3,16,2,15,8,11
6,7,9,15,0,1,2,4,13,14,17,18,3,10,11,16,12,5,8
6,7,10,8,5,0,1,3,9,12,13,14,16,17,18,2,4,11,15
6,7,10,12,0,1,4,5,9,13,14,17,18,3,16,2,15,8,11
6,7,14,8,4,3,9,10,12,15,16,17,1,2,5,11,13,18,0
6,7,14,11,0,1,2,5,13,17,3,4,9,10,15,16,18,12,8
6,7,14,12,0,1,4,5,9,10,13,17,18,3,16,2,15,8,11
6,7,14,15,0,1,2,4,9,13,17,18,3,10,11,16,12,5,8
6,7,17,8,4,3,9,10,12,14,15,16,1,2,5,11,13,18,0
6,7,17,11,0,1,2,5,13,14,3,4,9,10,15,16,18,12,8
6,7,17,12,0,1,4,5,9,10,13,14,18,3,16,2,15,8,11
6,7,17,15,0,1,2,4,9,13,14,18,3,10,11,16,12,5,8
6,7,18,8,4,0,1,2,3,9,10,12,14,15,17,16,5,13,11
6,7,18,12,0,1,4,5,9,10,13,14,17,2,3,15,16,8,11
6,7,18,15,0,1,2,4,9,13,14,17,3,10,11,16,12,5,8
6,9,10,8,5,0,1,3,7,12,13,14,16,17,18,2,4,11,15
6,9,10,12,0,1,4,5,7,13,14,17,18,3,16,2,15,8,11
6,9,13,12,0,1,4,5,7,10,14,17,18,2,3,15,16,8,11
6,9,13,15,0,1,2,4,7,14,17,18,3,10,11,16,12,5,8
6,9,14,8,4,3,7,10,12,15,16,17,1,2,5,11,13,18,0
6,9,14,12,0,1,4,5,7,10,13,17,18,3,16,2,15,8,11
6,9,14,15,0,1,2,4,7,13,17,18,3,10,11,16,12,5,8
6,9,17,8,4,3,7,10,12,14,15,16,1,2,5,11,13,18,0
6,9,17,12,0,1,4,5,7,10,13,14,18,3,16,2,15,8,11
6,9,17,15,0,1,2,4,7,13,14,18,3,10,11,16,12,5,8
6,9,18,8,4,0,1,2,3,7,10,12,14,15,17,16,5,13,11
6,9,18,12,0,1,4,5,7,10,13,14,17,2,3,15,16,8,11
6,9,18,15,0,1,2,4,7,13,14,17,3,10,11,16,12,5,8
6,10,13,12,0,1,4,5,7,9,14,17,18,2,3,15,16,8,11
6,10,13,16,0,1,2,4,5,14,17,3,7,9,11,18,15,12,8
6,10,14,8,5,0,1,3,7,9,12,13,16,17,18,2,4,11,15
6,10,14,12,0,1,4,5,7,9,13,17,18,3,16,2,15,8,11
6,10,14,16,0,1,2,4,5,13,17,3,7,9,11,15,18,12,8
6,10,17,8,5,0,1,3,7,9,12,13,14,16,18,2,4,11,15
6,10,17,12,0,1,4,5,7,9,13,14,18,3,16,2,15,8,11
6,10,17,16,0,1,2,4,5,13,14,3,7,9,11,15,18,12,8
6,10,18,8,5,0,1,3,7,9,12,13,14,16,17,2,4,11,15
6,10,18,12,0,1,4,5,7,9,13,14,17,2,3,15,16,8,11
6,13,17,11,0,1,2,5,7,14,3,4,9,10,15,16,18,12,8
6,13,17,12,0,1,4,5,7,9,10,14,18,2,3,15,16,8,11
6,13,17,15,0,1,2,4,7,9,14,18,3,10,11,16,12,5,8
6,13,17,16,0,1,2,4,5,10,14,3,7,9,11,15,18,12,8
6,14,17,8,4,3,7,9,10,12,15,16,1,2,5,11,13,18,0
6,14,17,11,0,1,2,5,7,13,3,4,9,10,15,16,18,12,8
6,14,17,12,0,1,4,5,7,9,10,13,18,3,16,2,15,8,11
6,14,17,15,0,1,2,4,7,9,13,18,3,10,11,16,12,5,8
6,14,17,16,0,1,2,4,5,10,13,3,7,9,11,15,18,12,8
6,14,18,8,4,0,1,2,3,7,9,10,12,15,17,16,5,13,11
6,14,18,12,0,1,4,5,7,9,10,13,17,2,3,15,16,8,11
6,14,18,15,0,1,2,4,7,9,13,17,3,10,11,16,12,5,8
6,17,18,8,4,0,1,2,3,7,9,10,12,14,15,16,5,13,11
6,17,18,12,0,1,4,5,7,9,10,13,14,2,3,15,16,8,11
6,17,18,15,0,1,2,4,7,9,13,14,3,10,11,16,12,5,8
7,9,8,3,4,6,10,12,14,15,16,17,1,2,5,11,13,18,0
7,9,10,3,0,1,2,4,5,13,14,17,18,6,11,16,15,12,8
7,9,10,8,2,3,6,11,15,16,18,1,4,5,12,13,14,17,0
7,9,10,12,0,1,4,5,6,13,14,17,18,3,16,2,15,8,11
7,9,14,3,0,1,2,4,5,10,13,17,18,6,11,15,16,12,8
7,9,14,8,2,0,1,3,4,6,10,11,15,16,18,5,17,13,12
7,9,14,12,0,1,4,5,6,10,13,17,18,3,16,2,15,8,11
7,9,14,15,0,1,2,4,6,13,17,18,3,10,11,16,12,5,8
7,9,17,3,0,1,2,4,5,10,13,14,18,6,11,15,16,12,8
7,9,17,8,2,0,1,3,4,6,10,11,13,15,16,18,5,14,12
7,9,17,12,0,1,4,5,6,10,13,14,18,3,16,2,15,8,11
7,9,17,15,0,1,2,4,6,13,14,18,3,10,11,16,12,5,8
7,9,18,3,0,1,2,4,5,10,13,14,17,6,11,16,15,12,8
7,9,18,8,2,3,6,10,11,15,16,1,4,5,12,13,14,17,0
7,9,18,12,0,1,4,5,6,10,13,14,17,2,3,15,16,8,11
7,9,18,15,0,1,2,4,6,13,14,17,3,10,11,16,12,5,8
7,10,8,3,6,1,2,4,5,9,11,12,13,14,15,16,17,18,0
7,10,14,3,0,1,2,4,5,9,13,17,18,6,11,15,16,12,8
7,10,14,8,2,0,1,3,4,6,9,11,15,16,18,5,17,13,12
7,10,14,12,0,1,4,5,6,9,13,17,18,3,16,2,15,8,11
7,10,17,3,0,1,2,4,5,9,13,14,18,6,11,15,16,12,8
7,10,17,8,2,0,1,3,4,6,9,11,13,15,16,18,5,14,12
7,10,17,12,0,1,4,5,6,9,13,14,18,3,16,2,15,8,11
7,10,18,3,0,1,2,4,5,9,13,14,17,6,11,16,15,12,8
7,10,18,8,2,3,6,9,11,15,16,1,4,5,12,13,14,17,0
7,10,18,12,0,1,4,5,6,9,13,14,17,2,3,15,16,8,11
7,14,8,3,4,6,9,10,12,15,16,17,1,2,5,11,13,18,0
7,14,17,3,0,1,2,4,5,9,10,13,18,6,11,15,16,12,8
7,14,17,8,2,0,1,3,4,6,9,10,11,15,16,18,13,5,12
7,14,17,11,0,1,2,5,6,13,3,4,9,10,15,16,18,12,8
7,14,17,12,0,1,4,5,6,9,10,13,18,3,16,2,15,8,11
7,14,17,15,0,1,2,4,6,9,13,18,3,10,11,16,12,5,8
7,14,18,3,0,1,2,4,5,9,10,13,17,6,11,15,16,12,8
7,14,18,8,2,0,1,3,4,6,9,10,11,15,16,5,17,13,12
7,14,18,12,0,1,4,5,6,9,10,13,17,2,3,15,16,8,11
7,14,18,15,0,1,2,4,6,9,13,17,3,10,11,16,12,5,8
7,17,8,3,4,6,9,10,12,14,15,16,1,2,5,11,13,18,0
7,17,18,3,0,1,2,4,5,9,10,13,14,6,11,15,16,12,8
7,17,18,8,2,0,1,3,4,6,9,10,11,13,15,16,5,14,12
7,17,18,12,0,1,4,5,6,9,10,13,14,2,3,15,16,8,11
7,17,18,15,0,1,2,4,6,9,13,14,3,10,11,16,12,5,8
7,18,8,3,4,0,1,2,6,9,10,12,14,15,17,16,5,13,11
9,10,8,3,6,1,2,4,5,7,11,12,13,14,15,16,17,18,0
9,10,13,3,0,1,2,4,5,7,14,17,18,6,11,16,15,12,8
9,10,13,12,0,1,4,5,6,7,14,17,18,2,3,15,16,8,11
9,10,14,3,0,1,2,4,5,7,13,17,18,6,11,15,16,12,8
9,10,14,8,2,0,1,3,4,6,7,11,15,16,18,5,17,13,12
